#average flux in [cosZ = 0.90 --  1.00, phi_Az =   0 -- 360]
 Enu(GeV)   NuMu       NuMubar    NuE        NuEbar  (m^2 sec sr GeV)^-1
 5.0119E+01 2.1543E-03 1.5336E-03 1.6957E-04 1.3644E-04
 5.6234E+01 1.5181E-03 1.0759E-03 1.1406E-04 9.1610E-05
 6.3096E+01 1.0675E-03 7.5311E-04 7.6428E-05 6.1691E-05
 7.0795E+01 7.4997E-04 5.2537E-04 5.1177E-05 4.1759E-05
 7.9433E+01 5.2679E-04 3.6608E-04 3.4372E-05 2.8235E-05
 8.9125E+01 3.6953E-04 2.5541E-04 2.3224E-05 1.8922E-05
 1.0000E+02 2.5910E-04 1.7830E-04 1.5611E-05 1.2734E-05
 1.1220E+02 1.8139E-04 1.2392E-04 1.0513E-05 8.5720E-06
 1.2589E+02 1.2683E-04 8.6179E-05 7.1125E-06 5.8023E-06
 1.4125E+02 8.8626E-05 5.9760E-05 4.8273E-06 3.9310E-06
 1.5849E+02 6.1981E-05 4.1459E-05 3.2534E-06 2.6519E-06
 1.7783E+02 4.3246E-05 2.8815E-05 2.1942E-06 1.7845E-06
 1.9953E+02 3.0141E-05 1.9981E-05 1.4956E-06 1.2033E-06
 2.2387E+02 2.1029E-05 1.3825E-05 1.0087E-06 8.2233E-07
 2.5119E+02 1.4646E-05 9.5379E-06 6.8348E-07 5.5771E-07
 2.8184E+02 1.0158E-05 6.5612E-06 4.6322E-07 3.6869E-07
 3.1623E+02 7.0835E-06 4.5578E-06 3.1182E-07 2.5005E-07
 3.5481E+02 4.8997E-06 3.1366E-06 2.1116E-07 1.6887E-07
 3.9811E+02 3.3981E-06 2.1585E-06 1.4276E-07 1.1402E-07
 4.4668E+02 2.3479E-06 1.4833E-06 9.5948E-08 7.7073E-08
 5.0119E+02 1.6201E-06 1.0194E-06 6.4562E-08 5.1265E-08
 5.6234E+02 1.1252E-06 7.0066E-07 4.3672E-08 3.4362E-08
 6.3096E+02 7.6941E-07 4.7530E-07 2.9472E-08 2.2916E-08
 7.0795E+02 5.2857E-07 3.2476E-07 1.9925E-08 1.5334E-08
 7.9433E+02 3.6166E-07 2.2190E-07 1.3260E-08 1.0174E-08
 8.9125E+02 2.4725E-07 1.5057E-07 8.7979E-09 6.7261E-09
 1.0000E+03 1.7014E-07 1.0289E-07 5.9897E-09 4.5319E-09
 1.1220E+03 1.1457E-07 6.9120E-08 3.9588E-09 3.0062E-09
 1.2589E+03 7.7728E-08 4.6603E-08 2.6169E-09 1.9974E-09
 1.4125E+03 5.2607E-08 3.1368E-08 1.7540E-09 1.3330E-09
 1.5849E+03 3.5462E-08 2.1040E-08 1.1479E-09 8.7194E-10
 1.7783E+03 2.3924E-08 1.4093E-08 7.6369E-10 5.7437E-10
 1.9953E+03 1.6181E-08 9.4589E-09 5.1619E-10 3.7665E-10
 2.2387E+03 1.0844E-08 6.3327E-09 3.4424E-10 2.4937E-10
 2.5119E+03 7.2502E-09 4.2014E-09 2.2478E-10 1.6275E-10
 2.8184E+03 4.8178E-09 2.7922E-09 1.4619E-10 1.0567E-10
 3.1623E+03 3.3149E-09 1.9169E-09 9.8558E-11 7.0887E-11
 3.5481E+03 2.1413E-09 1.2300E-09 6.6241E-11 4.5910E-11
 3.9811E+03 1.4220E-09 8.1052E-10 4.3025E-11 3.0420E-11
 4.4668E+03 9.4275E-10 5.3603E-10 2.7699E-11 2.0185E-11
 5.0119E+03 6.2206E-10 3.5432E-10 1.8142E-11 1.3272E-11
 5.6234E+03 4.1095E-10 2.3403E-10 1.1861E-11 8.6480E-12
 6.3096E+03 2.7203E-10 1.5393E-10 7.7352E-12 5.5587E-12
 7.0795E+03 1.7881E-10 1.0049E-10 5.0971E-12 3.5846E-12
 7.9433E+03 1.1809E-10 6.5876E-11 3.3848E-12 2.3439E-12
 8.9125E+03 7.7936E-11 4.3128E-11 2.2199E-12 1.5508E-12
 1.0000E+04 5.1157E-11 2.8029E-11 1.4336E-12 9.8175E-13
average flux in [cosZ = 0.70 --  0.80, phi_Az =   0 -- 360]
 Enu(GeV)   NuMu       NuMubar    NuE        NuEbar  (m^2 sec sr GeV)^-1
 1.0000E-01 7.1191E+03 7.2282E+03 3.4561E+03 3.4364E+03
 1.1220E-01 6.4162E+03 6.5123E+03 3.1174E+03 3.0757E+03
 1.2589E-01 5.7565E+03 5.8286E+03 2.7885E+03 2.7252E+03
 1.4125E-01 5.1219E+03 5.1686E+03 2.4681E+03 2.3899E+03
 1.5849E-01 4.5060E+03 4.5393E+03 2.1659E+03 2.0737E+03
 1.7783E-01 3.9242E+03 3.9404E+03 1.8851E+03 1.7838E+03
 1.9953E-01 3.3783E+03 3.3792E+03 1.6238E+03 1.5221E+03
 2.2387E-01 2.8702E+03 2.8625E+03 1.3857E+03 1.2863E+03
 2.5119E-01 2.4106E+03 2.4014E+03 1.1705E+03 1.0750E+03
 2.8184E-01 2.0076E+03 1.9950E+03 9.7780E+02 8.8823E+02
 3.1623E-01 1.6555E+03 1.6378E+03 8.0833E+02 7.2642E+02
 3.5481E-01 1.3511E+03 1.3321E+03 6.6234E+02 5.8710E+02
 3.9811E-01 1.0920E+03 1.0744E+03 5.3599E+02 4.7016E+02
 4.4668E-01 8.7382E+02 8.5660E+02 4.2921E+02 3.7300E+02
 5.0119E-01 6.9270E+02 6.7583E+02 3.4068E+02 2.9309E+02
 5.6234E-01 5.4449E+02 5.2895E+02 2.6757E+02 2.2774E+02
 6.3096E-01 4.2496E+02 4.1057E+02 2.0813E+02 1.7530E+02
 7.0795E-01 3.2873E+02 3.1629E+02 1.6069E+02 1.3347E+02
 7.9433E-01 2.5225E+02 2.4174E+02 1.2286E+02 1.0093E+02
 8.9125E-01 1.9290E+02 1.8343E+02 9.2919E+01 7.5755E+01
 1.0000E+00 1.4680E+02 1.3841E+02 6.9684E+01 5.6437E+01
 1.1220E+00 1.1093E+02 1.0377E+02 5.1816E+01 4.1608E+01
 1.2589E+00 8.3487E+01 7.7377E+01 3.8283E+01 3.0521E+01
 1.4125E+00 6.2561E+01 5.7473E+01 2.8056E+01 2.2251E+01
 1.5849E+00 4.6679E+01 4.2377E+01 2.0416E+01 1.6038E+01
 1.7783E+00 3.4686E+01 3.1068E+01 1.4761E+01 1.1526E+01
 1.9953E+00 2.5583E+01 2.2747E+01 1.0619E+01 8.2377E+00
 2.2387E+00 1.8798E+01 1.6541E+01 7.5583E+00 5.8290E+00
 2.5119E+00 1.3733E+01 1.1958E+01 5.3420E+00 4.1027E+00
 2.8184E+00 1.0040E+01 8.6504E+00 3.7539E+00 2.8672E+00
 3.1623E+00 7.3224E+00 6.2237E+00 2.6291E+00 2.0063E+00
 3.5481E+00 5.3139E+00 4.4690E+00 1.8247E+00 1.3845E+00
 3.9811E+00 3.8453E+00 3.2069E+00 1.2560E+00 9.5433E-01
 4.4668E+00 2.7734E+00 2.2923E+00 8.6530E-01 6.5614E-01
 5.0119E+00 1.9983E+00 1.6340E+00 5.9479E-01 4.4764E-01
 5.6234E+00 1.4405E+00 1.1627E+00 4.0409E-01 3.0416E-01
 6.3096E+00 1.0346E+00 8.2880E-01 2.7406E-01 2.0757E-01
 7.0795E+00 7.4062E-01 5.9037E-01 1.8507E-01 1.4100E-01
 7.9433E+00 5.3094E-01 4.1887E-01 1.2531E-01 9.5202E-02
 8.9125E+00 3.8052E-01 2.9818E-01 8.4769E-02 6.3878E-02
 1.0000E+01 2.7131E-01 2.1108E-01 5.6595E-02 4.2796E-02
 1.1220E+01 1.9349E-01 1.4961E-01 3.7965E-02 2.8635E-02
 1.2589E+01 1.3792E-01 1.0592E-01 2.5453E-02 1.9175E-02
 1.4125E+01 9.8247E-02 7.4973E-02 1.6943E-02 1.2818E-02
 1.5849E+01 6.9803E-02 5.3043E-02 1.1210E-02 8.5781E-03
 1.7783E+01 4.9659E-02 3.7555E-02 7.4610E-03 5.7171E-03
 1.9953E+01 3.5453E-02 2.6615E-02 4.9530E-03 3.7974E-03
 2.2387E+01 2.5191E-02 1.8755E-02 3.2892E-03 2.5854E-03
 2.5119E+01 1.7846E-02 1.3276E-02 2.1900E-03 1.7141E-03
 2.8184E+01 1.2656E-02 9.3639E-03 1.4622E-03 1.1257E-03
 3.1623E+01 8.9987E-03 6.6037E-03 9.7161E-04 7.6027E-04
 3.5481E+01 6.3713E-03 4.6514E-03 6.4586E-04 5.0932E-04
 3.9811E+01 4.5036E-03 3.2713E-03 4.2973E-04 3.4119E-04
 4.4668E+01 3.1810E-03 2.2996E-03 2.8677E-04 2.2803E-04
 5.0119E+01 2.2443E-03 1.6152E-03 1.9168E-04 1.5214E-04
 5.6234E+01 1.5835E-03 1.1327E-03 1.2749E-04 1.0254E-04
 6.3096E+01 1.1164E-03 7.9238E-04 8.4947E-05 6.8927E-05
 7.0795E+01 7.8493E-04 5.5467E-04 5.7107E-05 4.5979E-05
 7.9433E+01 5.5150E-04 3.8817E-04 3.8391E-05 3.0912E-05
 8.9125E+01 3.8742E-04 2.7081E-04 2.5823E-05 2.0909E-05
 1.0000E+02 2.7174E-04 1.8857E-04 1.7319E-05 1.4045E-05
 1.1220E+02 1.9041E-04 1.3125E-04 1.1632E-05 9.5001E-06
 1.2589E+02 1.3351E-04 9.1320E-05 7.8721E-06 6.4091E-06
 1.4125E+02 9.3316E-05 6.3473E-05 5.3233E-06 4.3148E-06
 1.5849E+02 6.5265E-05 4.4089E-05 3.5961E-06 2.9197E-06
 1.7783E+02 4.5608E-05 3.0567E-05 2.4244E-06 1.9765E-06
 1.9953E+02 3.1778E-05 2.1189E-05 1.6259E-06 1.3406E-06
 2.2387E+02 2.2163E-05 1.4698E-05 1.0976E-06 9.0305E-07
 2.5119E+02 1.5459E-05 1.0157E-05 7.4102E-07 6.0961E-07
 2.8184E+02 1.0759E-05 7.0141E-06 5.0463E-07 4.0925E-07
 3.1623E+02 7.5030E-06 4.8729E-06 3.4546E-07 2.7633E-07
