0.000000000000000000e+00 1.287474693311243812e-01 3.862424079933731713e-01 6.437373466556219892e-01 9.012322853178706961e-01 1.158727223980119403e+00 1.416222162642368332e+00 1.673717101304617039e+00 1.931212039966865746e+00 2.188706978629114452e+00 2.446201917291363159e+00 2.703696855953611866e+00 2.961191794615860573e+00 3.218686733278109724e+00 3.476181671940358431e+00 3.733676610602607138e+00 3.991171549264855845e+00 4.248666487927104995e+00 4.506161426589352814e+00 4.763656365251602409e+00 5.021151303913850228e+00 5.278646242576099823e+00 5.536141181238347642e+00 5.793636119900597237e+00 6.051131058562845944e+00 6.308625997225094650e+00 6.566120935887344245e+00 6.823615874549592064e+00 7.081110813211841659e+00 7.338605751874089478e+00 7.596100690536339073e+00 7.853595629198586892e+00 8.111090567860836487e+00 8.368585506523086082e+00 8.626080445185333900e+00 8.883575383847581719e+00 9.141070322509831314e+00 9.398565261172080909e+00 9.656060199834328728e+00 9.913555138496576546e+00 1.017105007715882614e+01 1.042854501582107574e+01 1.068603995448332356e+01 1.094353489314557137e+01 1.120102983180782097e+01 1.145852477047007056e+01 1.171601970913231838e+01 1.197351464779456620e+01 1.223100958645681757e+01 1.248850452511906539e+01 1.274599946378131321e+01 1.300349440244356281e+01 1.326098934110581240e+01 1.351848427976806022e+01 1.377597921843030804e+01 1.403347415709255763e+01 1.429096909575480723e+01 1.454846403441705505e+01 1.480595897307930287e+01 1.506345391174155246e+01 1.532094885040380206e+01 1.557844378906604987e+01 1.583593872772829769e+01 1.609343366639054906e+01 1.635092860505279688e+01 1.660842354371504470e+01 1.686591848237729607e+01 1.712341342103954389e+01 1.738090835970179171e+01 1.763840329836403953e+01 1.789589823702628735e+01 1.815339317568853872e+01 1.841088811435078654e+01 1.866838305301303436e+01 1.892587799167528573e+01 1.918337293033753355e+01 1.944086786899978136e+01 1.969836280766202918e+01 1.995585774632427700e+01 2.021335268498652837e+01 2.047084762364877619e+01 2.072834256231102756e+01 2.098583750097327538e+01 2.124333243963552320e+01 2.150082737829777102e+01 2.175832231696001884e+01 2.201581725562227021e+01 2.227331219428451803e+01 2.253080713294676585e+01 2.278830207160901722e+01 2.304579701027126504e+01 2.330329194893351286e+01 2.356078688759576067e+01 2.381828182625800849e+01 2.407577676492025986e+01 2.433327170358250768e+01 2.459076664224475905e+01 2.484826158090700687e+01 2.510575651956925469e+01 2.536325145823150251e+01
2.144398532226523060e-02 0.000000000000000000e+00 1.325054354260105441e-02 1.741793437616990375e-02 1.169303208764511243e-02 9.939862525108906707e-03 8.864269373008727346e-03 2.239249350140466027e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.555144072313732771e-04 3.610362168924544698e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.800020564110486984e-06 5.184806704590912702e-06 1.300847491285688023e-05 1.639996844479133035e-05 2.202774372898847076e-05 4.111037935169926174e-05 1.088890120931681354e-04 2.565905979743585141e-04 2.516249206892324152e-04 2.188574946824018482e-04 1.620744162675762426e-04 1.579436360851737794e-04 1.930033437912070048e-04 1.234065650029938306e-04 1.298313448101821540e-04 1.512561842257281817e-04 8.478029678843703191e-05 1.440707141475786057e-04 5.427351612562792717e-05 1.222454479180137886e-04 6.400739983178250906e-05 8.160862413113741955e-05 9.265902075760152452e-05 4.571919716686130905e-05 8.840472319395971683e-05 5.000591608477537945e-05 4.586312225006309776e-05 7.297268417120987148e-05 5.041490559931587594e-05 3.444105352934147279e-05 4.458349166668958326e-05 7.137625827998492613e-05 1.593095096348921374e-05 3.015832999004489730e-05 4.483519779993962883e-05 6.287892498828002562e-05 1.317278413025500195e-05 1.995322880269579088e-05 2.969364573008131543e-05 3.624007612506602050e-05 4.306518314584071910e-05 1.166093327264739746e-05 1.572549629766046214e-05 2.680744763934645754e-05 2.325715522333740600e-05 4.024722695365693384e-05 2.067156271642437649e-05 1.182543311262179941e-05 7.876552857210734689e-06 2.208907335664239688e-05 1.409781673421730617e-05 2.473465310388654824e-05 3.029944815601959415e-05 1.237285385683254197e-05 1.375447197236464743e-05 6.702089511651544018e-06 7.398846177274074773e-06 1.317464902545448685e-05 1.686727637554150458e-05 1.814913435043419152e-05 3.061391267332053145e-05 1.926767416856082102e-05 3.125868663754853255e-06 1.278106085656395263e-05 1.048792851804272127e-05 6.556728144877602227e-06 1.467408502115191326e-05 1.396148552482263636e-05 1.717809990904368519e-05 1.974459263867126048e-05 3.557108652544268309e-05 2.705583155925404639e-05 2.740304077587500477e-05 2.035851794688352362e-05 2.693835328273457409e-05 3.332574883037959146e-05 4.708508952876116853e-05 4.942357648638406528e-05 2.216196395406816504e-05
6.433195596679569528e-02 0.000000000000000000e+00 1.102039755221651332e-02 1.527650900318310370e-02 1.001227732071576469e-02 8.388164132297386624e-03 6.997420105172872870e-03 1.794485577278327054e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.312008508908037076e-04 2.677764762644234669e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.141004750588191787e-05 1.368535417677028253e-05 2.143349869261835838e-05 3.872657438921386702e-05 9.774922888447920230e-05 1.904530399028780269e-04 1.828080080473417257e-04 1.621042396522738474e-04 1.187321152820288242e-04 1.102549365391348232e-04 1.424667799845712082e-04 9.638563982251397355e-05 9.285438755469118169e-05 1.162084561635583115e-04 5.546245859577513627e-05 1.068098171730066980e-04 3.925476663485995835e-05 9.820384769870671589e-05 3.746733498546387308e-05 6.477443495426054285e-05 6.215938254853208965e-05 3.317701393678335205e-05 7.605832456586986297e-05 2.369042630917245405e-05 3.340941376380290835e-05 6.408210004555823722e-05 2.359911843050883733e-05 2.569586996123877657e-05 3.585720153772614302e-05 4.296692102020334278e-05 1.409029382094644712e-05 2.116025579718515816e-05 3.906710696950419474e-05 3.765552786888725050e-05 1.056340008080473194e-05 1.448944635015404853e-05 1.953817052620475454e-05 3.551135991840050922e-05 1.634054275078248474e-05 1.231364854780992884e-05 1.038236773031618506e-05 2.052409292315961699e-05 2.054392872378367493e-05 3.208856511196608754e-05 3.304415924138760755e-06 1.120438499356175132e-05 3.938276428605367345e-06 1.732908298598222134e-05 1.165545654716367691e-05 2.314341725643490072e-05 1.634824315228531740e-05 2.819240503623995735e-06 1.166640969181815962e-05 4.164799051158612395e-06 3.699423088637037810e-06 8.991734417753900448e-06 1.612873078851159914e-05 1.712336841877898298e-05 2.352023799087077325e-05 2.619216117798099610e-06 2.685385919778339852e-06 8.760222676726791633e-06 9.369693708287524372e-06 3.278364072438801537e-06 1.203828539915390894e-05 1.266002353340059623e-05 1.477389531679821893e-05 1.473683448960937429e-05 2.386070754683818160e-05 8.012459049258599100e-06 1.365365575853414496e-05 1.912534398487877632e-05 2.693835328273454699e-05 3.332574883037965244e-05 4.044395101371601840e-05 1.015674013540391285e-06 0.000000000000000000e+00
1.072199266113261495e-01 0.000000000000000000e+00 6.236016676414893323e-03 1.091490494722520410e-02 8.304350720084318835e-03 7.300175860764654759e-03 5.964880655287094213e-03 1.727613652852276471e-02 0.000000000000000000e+00 0.000000000000000000e+00 9.702958229460545967e-05 2.663830958937963168e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.995650687659398620e-06 1.479971061549715245e-05 3.122050935322573075e-05 8.772343799620130626e-05 1.812886219229499236e-04 1.769572287864190293e-04 1.542796946589503754e-04 1.231410693128008388e-04 1.059298730046782000e-04 1.345339420918265820e-04 9.332945536518734376e-05 8.588922980691281520e-05 1.035928638100253605e-04 6.359104494325797227e-05 9.752814910537814205e-05 4.245823397408593416e-05 7.932822749187116280e-05 4.901617768832221939e-05 6.370704279314389797e-05 5.509133175794687063e-05 3.370217179079434852e-05 5.937808400022124108e-05 3.824637756951837454e-05 3.470793980234549494e-05 4.746767355571212545e-05 3.754633024289410277e-05 2.760743699531735507e-05 3.603733543044755156e-05 4.196112617198086988e-05 1.233902315884170964e-05 2.329474802666060636e-05 3.765461658557606942e-05 3.678859109643730057e-05 9.712547666958971400e-06 1.712213427260114157e-05 1.968250523727444742e-05 2.368299574421838362e-05 2.805785173138035320e-05 1.064228358225872335e-05 1.296093149977483936e-05 1.916759421983750761e-05 2.079806297708819798e-05 1.947656435065849153e-05 1.681503577219631567e-05 1.004512368361830378e-05 6.565974867163391700e-06 1.646041499981119993e-05 1.189584397556300380e-05 1.803624436567945690e-05 1.640529096491544030e-05 8.834803106918136847e-06 1.255285665994207103e-05 5.888335216318703632e-06 4.242622386711356416e-06 8.555702373952085488e-06 1.602322427607875261e-05 1.396463596600373490e-05 1.513643635412557262e-05 1.623313737625777808e-05 1.745500847855920925e-06 8.760222676726793327e-06 1.062594961018236911e-05 3.759385793105820231e-06 1.158969752485103697e-05 8.907250657377638930e-06 1.487963054685436854e-05 1.820815101264179619e-05 1.286088338637437803e-05 1.904337250999545237e-05 1.599893444256864672e-05 1.932436271306067695e-05 2.693835328273457071e-05 1.682377614981059143e-05 6.641138515045145045e-06 4.840790247284392514e-05 1.001741629275898157e-05
1.501078972558566038e-01 0.000000000000000000e+00 3.351410952590441836e-03 7.892896823330552980e-03 6.719124259697143060e-03 6.288618069449771614e-03 5.210645995184975086e-03 1.587468346482566808e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.606593341757884076e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.042733308726974380e-06 2.465325544242052801e-05 7.941038089759878114e-05 1.744229318397049313e-04 1.668162321294204184e-04 1.443492166418842515e-04 1.168131180450132390e-04 1.037558266129946723e-04 1.260562830854239044e-04 8.779741980670834392e-05 8.124038540655741840e-05 1.059722118815368869e-04 5.317801895720361636e-05 9.381887962758722892e-05 3.832721181193807984e-05 8.693694311000970711e-05 3.454828831009211081e-05 6.108060198236557169e-05 5.201824352234142752e-05 3.438681319116867823e-05 6.342111127663093686e-05 2.559301679379830975e-05 3.395459340002402430e-05 5.243342913518064211e-05 2.533144709074720819e-05 2.494527453861409424e-05 3.195664295293668367e-05 4.063695474910833377e-05 1.137061295630955583e-05 2.204801954794432774e-05 2.928620290870655087e-05 3.516757713957142153e-05 1.056628803074075312e-05 1.590125491320247385e-05 2.037795818433348736e-05 2.717354726657545650e-05 2.044063134311330452e-05 1.023356752144266362e-05 1.224375191414139970e-05 1.845047596039545664e-05 1.898301662587360166e-05 2.663764183356544463e-05 6.433257700177213021e-06 1.041149968030406521e-05 5.248854418652711181e-06 1.641261657629290927e-05 1.166469077315651537e-05 1.588670170607209682e-05 1.672982420477127477e-05 6.109163172728513256e-06 1.134524482724870021e-05 4.327549910225180811e-06 5.533515745993907916e-06 8.464813151280885226e-06 1.612873078851158898e-05 1.055524997899869080e-05 2.483092847712014357e-05 5.379868169566859846e-06 2.643210914528479893e-06 9.036609141871817163e-06 8.993047232737251060e-06 4.819487671549029857e-06 1.158969752485104374e-05 1.185076387916721621e-05 1.573414644212034767e-05 8.902987405278780652e-06 2.889646777840063898e-05 7.753839889068412682e-06 1.574389262868875307e-05 1.910093830151432293e-05 2.267331440263877526e-05 1.650197268056896615e-05 4.174759014346917263e-05 4.770826527570792322e-07 1.198784503121451639e-05
1.929958679003870858e-01 0.000000000000000000e+00 1.819923906212294424e-03 5.499379691723137523e-03 5.343231145792819159e-03 5.249834550498033540e-03 4.569346730787500130e-03 1.447487740643969324e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.455449013637454620e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.492674478699965579e-05 6.985238274982804218e-05 1.620541219610313252e-04 1.613157351000033663e-04 1.391181967509651078e-04 1.138685104854405281e-04 9.807192085855142986e-05 1.218151158416190647e-04 8.666563641379347485e-05 7.716866222199074855e-05 1.020059256420433036e-04 5.563136623636012344e-05 9.307855203297281973e-05 3.737241240918608663e-05 7.827051426170573728e-05 4.049710879611225124e-05 5.583614053655943250e-05 5.307365885041646258e-05 3.370128375775756065e-05 5.602887060145554388e-05 3.212704726606825580e-05 3.034860747726053312e-05 4.900672484688781854e-05 3.171877001844145553e-05 2.155810500790654417e-05 3.206387515692631253e-05 4.234917549321708959e-05 1.144847696446558313e-05 1.966915815649389042e-05 2.836330460875380826e-05 3.880548276018534168e-05 7.230694875356230095e-06 1.485162055897676077e-05 2.038213507855287835e-05 2.813888527510677540e-05 2.149604348139452949e-05 8.285295302827937655e-06 1.144769057274562849e-05 1.333120518842042154e-05 1.774154293692141281e-05 2.612672736438579707e-05 9.813826659737796398e-06 1.030268678247079549e-05 4.995377857375182335e-06 1.486201902744374347e-05 1.189584397556300380e-05 1.980219375239011299e-05 1.667645339540213222e-05 3.167039317863598079e-06 1.340977884592667961e-05 4.949993082930093990e-06 4.454926593326092986e-06 8.373923928609690046e-06 1.602322427607876616e-05 1.435817001971729609e-05 1.712509171653961565e-05 9.548557302436967204e-06 2.765235781037962216e-06 1.141607507088219608e-05 9.928521468966812141e-06 4.115843240879838310e-06 9.710557919710993701e-06 1.247381549327843592e-05 1.313343634887171765e-05 1.567991851395150613e-05 2.105442112844046470e-05 1.653092960039555443e-05 1.253280444467832190e-05 1.931242746558244945e-05 1.595862370768741097e-05 3.332574883037965244e-05 1.020554654065155024e-05 3.626404398098670304e-05 1.567026300946739097e-07
2.358838385449175401e-01 0.000000000000000000e+00 9.789185237263184521e-04 3.824384241290201044e-03 4.214875009579446483e-03 4.426270467339554586e-03 3.936913043401366920e-03 1.315542590827423197e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.334061976841167105e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.357289242497934924e-06 6.356794991603946011e-05 1.597554777826546443e-04 1.519131690051402528e-04 1.321400601398531858e-04 1.074355184567263934e-04 9.612147527510994118e-05 1.147517407030835304e-04 8.053527239313005225e-05 7.623129756932293781e-05 9.451920189239433037e-05 5.564789229033972396e-05 8.568632980566679141e-05 3.816958819226460203e-05 7.724430536208341900e-05 3.769594311926701319e-05 5.310632587581227244e-05 5.224263828837277091e-05 3.177329160871726453e-05 5.960688234753487818e-05 2.797426854848034203e-05 2.861031247230551953e-05 5.213943804242268448e-05 2.800152511651972370e-05 2.000765252542565728e-05 3.403344700844789363e-05 4.183761561276872154e-05 1.116590778974915944e-05 1.821053724036906068e-05 3.108931542809441058e-05 3.563282457112666349e-05 7.250332344362681164e-06 1.363474883980138794e-05 2.107736027513272667e-05 2.488744212157880954e-05 2.310126787041137672e-05 5.884567170698996657e-06 1.230321800342628922e-05 1.469291522373675712e-05 1.877374591685615596e-05 2.438445338955268335e-05 9.799100931875572883e-06 7.989906832415742986e-06 5.408059746851469950e-06 1.075300348782677430e-05 1.093245738080446776e-05 1.654046994674593734e-05 1.583123749411974250e-05 7.790237311329023068e-06 8.933233422664830847e-06 5.184516614080502433e-06 4.718716798882427465e-06 9.480665426387904955e-06 1.525920269227541655e-05 1.306631713160767175e-05 2.255842211129772121e-05 8.344860813241010915e-06 1.745500847855921560e-06 9.417694207032028335e-06 9.630010399589800313e-06 4.017784803770666073e-06 1.004899440855473616e-05 8.901809996480624594e-06 1.508692306764912736e-05 1.548675093003684867e-05 2.062665799920484816e-05 1.137679364576504079e-05 1.554795786104844560e-05 1.914756419458057225e-05 2.056050101157003314e-05 1.709071480403099593e-05 3.737514381277093714e-05 1.286978114808731535e-05 1.029758341942366087e-05
2.787718091894479944e-01 0.000000000000000000e+00 5.073596622735044616e-04 2.655092014464444788e-03 3.340256360145910704e-03 3.662123446770499703e-03 3.394477180841638884e-03 1.193879741226981997e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.193405838159334306e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.571457065299759560e-05 1.507994437067670110e-04 1.481950539068193295e-04 1.343338342226209575e-04 1.015141563290862769e-04 9.020946512557107770e-05 1.102215126666213546e-04 8.148263526584695598e-05 7.251375197110593643e-05 9.579061917280843230e-05 4.793756222344385860e-05 8.740364841497815364e-05 3.116760447351385422e-05 7.458442821356972205e-05 3.414126413553034638e-05 5.069349221767644571e-05 4.697806239867289505e-05 2.736372982902141463e-05 5.630677668766589580e-05 2.595007478646598815e-05 2.474416432117302071e-05 4.863644262330731630e-05 2.584842045807179538e-05 1.656313925220973928e-05 3.213885771312275806e-05 3.734687695357056348e-05 1.072615184628838330e-05 1.535910453637779743e-05 2.889489433565503387e-05 3.207334726843559514e-05 8.226982815626739359e-06 1.172241210466241413e-05 1.969247068287207302e-05 2.719603018088142328e-05 1.822213359795364580e-05 6.167062436851689409e-06 1.070548966042175084e-05 1.294086277149060466e-05 1.884117499645946334e-05 2.283452757245926226e-05 8.833694294407281887e-06 7.058234406000204249e-06 5.422200431813287071e-06 9.387194915186265900e-06 1.105683911482621454e-05 1.637630012803078611e-05 1.701838142197309244e-05 5.186398554709703981e-06 4.083695622833283028e-06 4.351556803848783851e-06 4.695288468439956384e-06 8.842974144871486037e-06 1.296536799194541331e-05 1.273764067222022345e-05 1.919187487666900772e-05 9.196773317739606577e-06 2.354520351109938834e-06 8.472804149905795987e-06 9.260431474171668088e-06 4.400748087328511258e-06 1.202435349319911223e-05 1.185421025063117047e-05 1.211672521217126746e-05 1.129340789926946417e-05 2.344117596610461405e-05 1.702246042583314159e-05 1.455867477371260534e-05 1.939485910108337789e-05 2.302312549948487821e-05 2.054599555926892531e-05 1.965578884793908236e-05 2.500785658569048035e-05 9.425688308045770023e-06
3.216597798339784209e-01 0.000000000000000000e+00 2.601267745743619081e-04 1.828789407561965666e-03 2.633924015337865687e-03 3.049784646403055910e-03 2.982704982746168382e-03 1.076934372262572034e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.030279845016861456e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.265935091517187921e-05 1.380781189975612098e-04 1.344002980728415428e-04 1.217363870092489628e-04 8.886712843773702337e-05 8.381905529846089733e-05 1.078229021748725535e-04 7.156324120466863033e-05 6.982352622196309766e-05 8.779053036607990931e-05 4.351420387032236116e-05 8.590163307989941979e-05 2.686803697030400282e-05 7.549942722629297462e-05 3.383854730770257345e-05 4.859781699136439472e-05 4.839254974068768489e-05 2.664562869272369457e-05 5.841788346582403666e-05 2.585972185545111970e-05 2.451646683666455770e-05 5.007271102011411458e-05 2.634095622399246597e-05 1.577295894843655841e-05 3.317623317322018880e-05 3.767883076470620121e-05 1.253827243811228105e-05 1.407598075603965434e-05 2.870457896555493981e-05 3.386009085507445164e-05 8.300122859723496971e-06 1.058752641473048985e-05 1.992003583706980160e-05 2.519996583749220553e-05 2.003229792391256431e-05 7.015956587528008576e-06 9.890597353051843330e-06 1.328771093398913163e-05 1.767504495997222389e-05 2.155094287764391380e-05 1.067641094379891169e-05 6.586657983747463929e-06 5.787746704750193884e-06 9.765442765975151490e-06 1.044965525178941826e-05 1.628616841219264854e-05 1.607895173758060580e-05 5.881757779036578699e-06 3.045560353984048758e-06 5.945703752228386071e-06 4.344869768278313983e-06 8.644601814690614986e-06 6.869713055629027930e-06 1.399034682583591356e-05 1.808156244420880670e-05 8.795406545903327626e-06 3.006468694053534257e-06 9.335059730368789702e-06 1.020438925159920566e-05 3.438704645994472600e-06 1.228514707420794891e-05 1.228760745315628407e-05 1.581526957513780662e-05 1.726552530796857679e-05 1.964258553429654118e-05 1.413683935099747672e-05 1.318063691066561365e-05 1.827659130306675124e-05 2.153316765133097771e-05 2.574611777205598672e-05 2.757318619301701341e-05 2.109116972516588288e-05 2.471839961978111509e-06
3.645477504785089584e-01 0.000000000000000000e+00 1.289717619178296863e-04 1.208888883485071970e-03 2.077328518130164021e-03 2.574568808491511755e-03 2.467532258701452333e-03 9.685394466858638501e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.945783663355501797e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.874146184949004920e-05 1.341384123879855582e-04 1.311306267348176350e-04 1.182363344552822738e-04 8.985625777819061344e-05 8.544434761588874162e-05 1.008889729341744154e-04 6.956497434575982259e-05 7.151502675390813924e-05 8.259598740023010584e-05 4.522126126287890474e-05 8.066000402662129804e-05 2.837486800708462166e-05 6.946139637937060157e-05 3.459974224790836463e-05 4.282139696370995907e-05 4.760391592797265885e-05 2.621681333420902121e-05 5.188503623796619573e-05 2.650777596035082639e-05 2.293330565964089030e-05 4.497464128641664251e-05 2.621300773428119704e-05 1.403794756760878223e-05 2.955581678084151314e-05 3.777402395858704828e-05 1.096687940187539427e-05 1.320135905884152031e-05 2.714141756557522257e-05 3.374364597460914296e-05 7.421083606538339428e-06 8.314334232852241185e-06 1.814066810467395292e-05 2.672509678250312626e-05 1.879818905941344449e-05 6.256509023438804950e-06 7.403475390530635877e-06 1.157363090854971033e-05 1.793829812334720296e-05 2.479845033096315170e-05 8.864602607995741905e-06 4.485798521301707559e-06 4.341531194773780833e-06 7.690457572421853044e-06 1.130630691306558285e-05 1.515346139675849936e-05 1.643279745176580989e-05 6.725317329550851232e-06 1.903475221240030368e-06 3.676546473958908841e-06 4.730430964103665547e-06 6.043719437783738767e-06 7.958815352701656398e-06 1.242878558244825483e-05 1.353937605680721381e-05 8.754610816247470267e-06 1.658689202269976825e-06 8.185385623084798646e-06 8.929176409073327078e-06 4.283339074568045919e-06 1.158969752485104713e-05 8.216263759523984684e-06 1.208773129452597244e-05 1.200949854594013635e-05 2.114799501470815228e-05 1.260007587730952143e-05 1.509816179647620747e-05 1.656712288470599747e-05 2.078299039264514835e-05 2.066911016888093677e-05 2.569181803029468508e-05 2.181221798695390051e-05 1.031228394841950253e-05
