# Enu (GeV) nue numu nutau nuebar numubar nutaubar (all in nus/cm^2/GeV/POT)
5.000000000000000278e-02 3.666144430800113328e-11 3.575581982434861040e-09 0.000000000000000000e+00 6.991831124000894612e-12 2.766994874815467254e-09 0.000000000000000000e+00
6.482412060301508128e-02 4.937160824741919901e-11 4.824084493336509615e-09 0.000000000000000000e+00 9.148205916443093962e-12 3.402969062979379493e-09 0.000000000000000000e+00
7.964824120603015978e-02 5.998318554412455676e-11 5.746562084224498053e-09 0.000000000000000000e+00 1.063867065266533418e-11 3.645607798886288479e-09 0.000000000000000000e+00
9.447236180904522440e-02 6.701045399343552068e-11 6.112201095521855907e-09 0.000000000000000000e+00 1.018938680892826182e-11 3.216444040283725758e-09 0.000000000000000000e+00
1.092964824120603029e-01 7.403772244274649753e-11 6.477840106819213761e-09 0.000000000000000000e+00 9.740102965191189473e-12 2.787280281681162623e-09 0.000000000000000000e+00
1.241206030150753814e-01 8.106499089205747437e-11 6.844155426027947542e-09 0.000000000000000000e+00 9.290819121454117121e-12 2.358116523078599902e-09 0.000000000000000000e+00
1.389447236180904599e-01 8.106037129938669102e-11 7.240226620082965147e-09 0.000000000000000000e+00 8.839091554373548800e-12 2.093234685131463714e-09 0.000000000000000000e+00
1.537688442211055384e-01 7.975619186613602053e-11 7.636297814137982751e-09 0.000000000000000000e+00 8.386822633799288764e-12 1.835602508311481141e-09 0.000000000000000000e+00
1.685929648241206169e-01 7.845201243288535005e-11 8.032369008192999529e-09 0.000000000000000000e+00 7.938774648406406628e-12 1.577970331491498361e-09 0.000000000000000000e+00
1.834170854271356954e-01 7.846312606894568624e-11 8.651642311958219685e-09 0.000000000000000000e+00 7.541219123478263080e-12 1.430587523216573739e-09 0.000000000000000000e+00
1.982412060301507739e-01 7.975254141339975337e-11 9.329484986724480191e-09 0.000000000000000000e+00 7.143663598550121149e-12 1.374806975647618105e-09 0.000000000000000000e+00
2.130653266331658524e-01 8.104195675785382050e-11 1.000732766149074235e-08 0.000000000000000000e+00 6.746108073621978409e-12 1.319026428078662472e-09 0.000000000000000000e+00
2.278894472361809309e-01 8.222397465956110295e-11 1.063965768155200926e-08 0.000000000000000000e+00 6.337076888056032297e-12 1.259023187047193933e-09 0.000000000000000000e+00
2.427135678391960094e-01 8.214361327073382192e-11 1.097947978581574607e-08 0.000000000000000000e+00 5.901642445324530501e-12 1.186240522788861635e-09 0.000000000000000000e+00
2.575376884422110879e-01 8.206325188190654089e-11 1.131930189007948288e-08 0.000000000000000000e+00 5.466208002593027898e-12 1.113457858530529130e-09 0.000000000000000000e+00
2.723618090452261664e-01 8.198289049307925985e-11 1.167033819219694874e-08 0.000000000000000000e+00 5.618432073168673326e-12 1.040675194272196832e-09 0.000000000000000000e+00
2.871859296482412449e-01 8.264237254930295780e-11 1.204394111009529065e-08 0.000000000000000000e+00 6.008384626477580586e-12 1.020521605999999862e-09 0.000000000000000000e+00
3.020100502512562679e-01 8.371836263299380582e-11 1.241754402799362925e-08 0.000000000000000000e+00 6.398337179786486231e-12 1.020521605999999862e-09 0.000000000000000000e+00
3.168341708542713464e-01 8.479435271668466675e-11 1.279114694589197115e-08 0.000000000000000000e+00 6.701045029870387710e-12 1.020521605999999862e-09 0.000000000000000000e+00
3.316582914572864249e-01 8.364854500498709472e-11 1.311723509531702095e-08 0.000000000000000000e+00 6.647877382555364562e-12 9.829865890613762829e-10 0.000000000000000000e+00
3.464824120603015034e-01 8.060238410499243693e-11 1.340268280394821159e-08 0.000000000000000000e+00 6.594709735240342221e-12 9.452197831781139623e-10 0.000000000000000000e+00
3.613065326633165819e-01 7.755622320499777914e-11 1.368813051257940057e-08 0.000000000000000000e+00 6.541542087925319072e-12 9.074529772948517451e-10 0.000000000000000000e+00
3.761306532663316604e-01 7.461285607980546352e-11 1.397388236263063732e-08 0.000000000000000000e+00 7.228121808648034698e-12 8.742732380626377260e-10 0.000000000000000000e+00
3.909547738693467389e-01 7.905558990247991326e-11 1.428148786320904352e-08 0.000000000000000000e+00 7.940102467645306830e-12 8.555270718181721636e-10 0.000000000000000000e+00
4.057788944723618174e-01 8.349832372515436301e-11 1.458909336378744806e-08 0.000000000000000000e+00 8.652083126642580577e-12 8.367809055737067045e-10 0.000000000000000000e+00
4.206030150753768959e-01 8.794105754782881275e-11 1.489669886436585260e-08 0.000000000000000000e+00 9.364063785639852709e-12 8.180347393292411420e-10 0.000000000000000000e+00
4.354271356783919744e-01 8.590910443536320272e-11 1.517812234740767265e-08 0.000000000000000000e+00 8.345819405019610779e-12 7.980065714625391168e-10 0.000000000000000000e+00
4.502512562814070529e-01 8.130770155431628121e-11 1.543212697026098384e-08 0.000000000000000000e+00 7.305236532381437572e-12 7.733437857492941610e-10 0.000000000000000000e+00
4.650753768844221314e-01 7.670629867326934677e-11 1.568613159311429834e-08 0.000000000000000000e+00 6.585277809862385918e-12 7.486810000360491017e-10 0.000000000000000000e+00
4.798994974874372099e-01 7.488258890385085783e-11 1.590578688667821010e-08 0.000000000000000000e+00 6.557315203737241416e-12 7.225408117264190568e-10 0.000000000000000000e+00
4.947236180904522884e-01 7.550447855420847500e-11 1.604693144399922504e-08 0.000000000000000000e+00 6.529352597612097722e-12 6.895121355277405364e-10 0.000000000000000000e+00
5.095477386934673669e-01 7.612636820456610509e-11 1.618807600132024330e-08 0.000000000000000000e+00 6.501389991486954028e-12 6.564834593290621194e-10 0.000000000000000000e+00
