545
0 7 1.31519517E+02
0  5915 0 0 0 0 -1.93890024E-01 8.62600894E-01 7.41200682E-01 1.22778341E+00 4.20000000E-01 2.51394811E+02 4.24499297E+02 9.33869389E+01 0.00000000E+00
0  1000060120 0 0 0 0 1.93890024E-01 -8.62600894E-01 5.34225389E-01 1.12225069E+01 1.11748643E+01 2.51394811E+02 4.24499297E+02 9.33869389E+01 0.00000000E+00
0  5910 0 0 0 0 -2.85604576E-02 5.09951835E-01 1.74991695E-01 5.39896904E-01 NAN 2.51394811E+02 4.24499297E+02 9.33869389E+01 0.00000000E+00
1  11 0 0 0 0 -1.27147475E-01 2.83119233E-01 4.30814472E-01 5.30965489E-01 5.10998950E-04 2.51394811E+02 4.24499297E+02 9.33869389E+01 0.00000000E+00
1  -11 0 0 0 0 -3.81820912E-02 6.95298272E-02 1.35394515E-01 1.56921014E-01 5.10998950E-04 2.51394811E+02 4.24499297E+02 9.33869389E+01 0.00000000E+00
5 7 7.49739142E-03
0  14 0 0 0 0 0.00000000E+00 0.00000000E+00 7.13426209E-01 7.13426209E-01 0.00000000E+00 1.24822954E+02 -3.77023314E+02 8.38679431E+01 0.00000000E+00
0  1000060120 0 0 0 0 -0.00000000E+00 -0.00000000E+00 -1.85407245E-14 1.11748643E+01 1.11748643E+01 1.24822954E+02 -3.77023314E+02 8.38679431E+01 0.00000000E+00
0  5915 0 0 0 0 -1.23542054E-01 -6.58160131E-02 5.56931076E-01 7.11453871E-01 4.20000000E-01 1.24822954E+02 -3.77023314E+02 8.38679431E+01 0.00000000E+00
0  1000060120 0 0 0 0 1.23542054E-01 6.58160131E-02 1.56495133E-01 1.11768366E+01 1.11748643E+01 1.24822954E+02 -3.77023314E+02 8.38679431E+01 0.00000000E+00
0  5910 0 0 0 0 1.19342363E-01 5.58368970E-02 3.33038209E-01 3.58154725E-01 NAN 1.24822954E+02 -3.77023314E+02 8.38679431E+01 0.00000000E+00
1  11 0 0 0 0 -1.11724773E-01 -3.93440690E-02 9.70429535E-02 1.53127322E-01 5.10998950E-04 1.24822954E+02 -3.77023314E+02 8.38679431E+01 0.00000000E+00
1  -11 0 0 0 0 -1.31159643E-01 -8.23088411E-02 1.26849914E-01 2.00171824E-01 5.10998950E-04 1.24822954E+02 -3.77023314E+02 8.38679431E+01 0.00000000E+00
6 7 2.14587651E+01
0  14 0 0 0 0 0.00000000E+00 0.00000000E+00 1.31793849E+00 1.31793849E+00 0.00000000E+00 2.74026066E+02 1.63935204E+02 1.96139696E+02 0.00000000E+00
0  2212 0 0 0 0 -0.00000000E+00 -0.00000000E+00 -2.22044605E-16 9.38272088E-01 9.38272088E-01 2.74026066E+02 1.63935204E+02 1.96139696E+02 0.00000000E+00
0  5915 0 0 0 0 -3.12578528E-02 -3.44548383E-02 1.24407988E+00 1.31388696E+00 4.20000000E-01 2.74026066E+02 1.63935204E+02 1.96139696E+02 0.00000000E+00
0  2212 0 0 0 0 3.12578528E-02 3.44548383E-02 7.38586034E-02 9.42323614E-01 9.38272088E-01 2.74026066E+02 1.63935204E+02 1.96139696E+02 0.00000000E+00
0  5910 0 0 0 0 -1.83757583E-02 -9.12875278E-02 2.97010450E-02 9.77406430E-02 1.31708902E-09 2.74026066E+02 1.63935204E+02 1.96139696E+02 0.00000000E+00
1  11 0 0 0 0 -8.87784493E-03 7.94669284E-04 1.24007846E-01 1.24328817E-01 5.10998950E-04 2.74026066E+02 1.63935204E+02 1.96139696E+02 0.00000000E+00
1  -11 0 0 0 0 -4.00424949E-03 5.60380202E-02 1.09037099E+00 1.09181750E+00 5.10998950E-04 2.74026066E+02 1.63935204E+02 1.96139696E+02 0.00000000E+00
7 7 1.20047473E-02
0  14 0 0 0 0 0.00000000E+00 0.00000000E+00 9.26258581E-01 9.26258581E-01 0.00000000E+00 -3.34705975E+02 -4.52945688E+00 4.19300658E+02 0.00000000E+00
0  1000060120 0 0 0 0 -0.00000000E+00 -0.00000000E+00 4.66293670E-15 1.11748643E+01 1.11748643E+01 -3.34705975E+02 -4.52945688E+00 4.19300658E+02 0.00000000E+00
0  5915 0 0 0 0 4.57576845E-02 4.19497680E-02 8.22490083E-01 9.25604389E-01 4.20000000E-01 -3.34705975E+02 -4.52945688E+00 4.19300658E+02 0.00000000E+00
0  1000060120 0 0 0 0 -4.57576845E-02 -4.19497680E-02 1.03768499E-01 1.11755185E+01 1.11748643E+01 -3.34705975E+02 -4.52945688E+00 4.19300658E+02 0.00000000E+00
0  5910 0 0 0 0 2.67484149E-02 2.20815963E-01 5.87226068E-01 6.27940779E-01 0.00000000E+00 -3.34705975E+02 -4.52945688E+00 4.19300658E+02 0.00000000E+00
1  11 0 0 0 0 2.53707169E-02 -1.38457794E-01 1.92585311E-01 2.38544748E-01 5.10998950E-04 -3.34705975E+02 -4.52945688E+00 4.19300658E+02 0.00000000E+00
1  -11 0 0 0 0 -6.36144728E-03 -4.04084012E-02 4.26787041E-02 5.91188616E-02 5.10998950E-04 -3.34705975E+02 -4.52945688E+00 4.19300658E+02 0.00000000E+00
8 7 1.83913454E+01
0  14 0 0 0 0 0.00000000E+00 0.00000000E+00 1.25572913E+00 1.25572913E+00 0.00000000E+00 -9.84123603E+01 -4.12531690E+02 2.26448040E+02 0.00000000E+00
0  2212 0 0 0 0 -0.00000000E+00 -0.00000000E+00 1.11022302E-16 9.38272088E-01 9.38272088E-01 -9.84123603E+01 -4.12531690E+02 2.26448040E+02 0.00000000E+00
0  5915 0 0 0 0 2.98998603E-02 -9.76122055E-03 1.17911760E+00 1.25208131E+00 4.20000000E-01 -9.84123603E+01 -4.12531690E+02 2.26448040E+02 0.00000000E+00
0  2212 0 0 0 0 -2.98998603E-02 9.76122055E-03 7.66115305E-02 9.41919912E-01 9.38272088E-01 -9.84123603E+01 -4.12531690E+02 2.26448040E+02 0.00000000E+00
0  5910 0 0 0 0 1.13651315E-01 -1.80535128E-01 7.84528828E-01 8.13016012E-01 1.05367121E-08 -9.84123603E+01 -4.12531690E+02 2.26448040E+02 0.00000000E+00
1  11 0 0 0 0 2.36196861E-03 7.55178697E-03 1.89525488E-02 2.05443084E-02 5.10998950E-04 -9.84123603E+01 -4.12531690E+02 2.26448040E+02 0.00000000E+00
1  -11 0 0 0 0 -8.61134235E-02 1.63222120E-01 3.75636223E-01 4.18520985E-01 5.10998950E-04 -9.84123603E+01 -4.12531690E+02 2.26448040E+02 0.00000000E+00
9 7 6.73314303E+01
0  14 0 0 0 0 0.00000000E+00 0.00000000E+00 1.33742283E+00 1.33742283E+00 0.00000000E+00 -3.97206700E+01 -2.81360448E+01 2.35789472E+02 0.00000000E+00
0  2212 0 0 0 0 -0.00000000E+00 -0.00000000E+00 1.11022302E-16 9.38272088E-01 9.38272088E-01 -3.97206700E+01 -2.81360448E+01 2.35789472E+02 0.00000000E+00
0  5915 0 0 0 0 1.70788242E-02 -1.00250990E-02 1.26657576E+00 1.33454349E+00 4.20000000E-01 -3.97206700E+01 -2.81360448E+01 2.35789472E+02 0.00000000E+00
0  2212 0 0 0 0 -1.70788242E-02 1.00250990E-02 7.08470756E-02 9.41151427E-01 9.38272088E-01 -3.97206700E+01 -2.81360448E+01 2.35789472E+02 0.00000000E+00
0  5910 0 0 0 0 -1.93382572E-01 -3.61658777E-02 4.66372430E-01 5.06169965E-01 0.00000000E+00 -3.97206700E+01 -2.81360448E+01 2.35789472E+02 0.00000000E+00
1  11 0 0 0 0 1.76029814E-01 1.05166059E-02 6.64243064E-01 6.87252649E-01 5.10998950E-04 -3.97206700E+01 -2.81360448E+01 2.35789472E+02 0.00000000E+00
1  -11 0 0 0 0 3.44315816E-02 1.56241727E-02 1.35960264E-01 1.41120881E-01 5.10998950E-04 -3.97206700E+01 -2.81360448E+01 2.35789472E+02 0.00000000E+00
10 7 1.35491553E+01
0  14 0 0 0 0 0.00000000E+00 0.00000000E+00 1.35907906E+00 1.35907906E+00 0.00000000E+00 1.45229217E+01 4.77392155E+02 3.05235159E+02 0.00000000E+00
0  2212 0 0 0 0 -0.00000000E+00 -0.00000000E+00 0.00000000E+00 9.38272088E-01 9.38272088E-01 1.45229217E+01 4.77392155E+02 3.05235159E+02 0.00000000E+00
0  5915 0 0 0 0 -3.73910693E-02 -1.18995074E-01 1.27373912E+00 1.34698525E+00 4.20000000E-01 1.45229217E+01 4.77392155E+02 3.05235159E+02 0.00000000E+00
0  2212 0 0 0 0 3.73910693E-02 1.18995074E-01 8.53399384E-02 9.50365896E-01 9.38272088E-01 1.45229217E+01 4.77392155E+02 3.05235159E+02 0.00000000E+00
0  5910 0 0 0 0 1.35180035E-01 -1.79743509E-01 9.25906492E-01 9.52829577E-01 1.05367121E-08 1.45229217E+01 4.77392155E+02 3.05235159E+02 0.00000000E+00
1  11 0 0 0 0 -1.43003242E-02 1.06552759E-02 2.08225069E-02 2.74202861E-02 5.10998950E-04 1.45229217E+01 4.77392155E+02 3.05235159E+02 0.00000000E+00
1  -11 0 0 0 0 -1.58270780E-01 5.00931590E-02 3.27010125E-01 3.66735391E-01 5.10998950E-04 1.45229217E+01 4.77392155E+02 3.05235159E+02 0.00000000E+00
11 7 9.69668825E-02
0  14 0 0 0 0 0.00000000E+00 0.00000000E+00 7.92348235E-01 7.92348235E-01 0.00000000E+00 2.30832224E+02 3.94949789E+01 3.50615264E+02 0.00000000E+00
0  2212 0 0 0 0 -0.00000000E+00 -0.00000000E+00 1.11022302E-16 9.38272088E-01 9.38272088E-01 2.30832224E+02 3.94949789E+01 3.50615264E+02 0.00000000E+00
0  5915 0 0 0 0 -4.04392056E-02 -3.90240680E-02 6.55815830E-01 7.80802542E-01 4.20000000E-01 2.30832224E+02 3.94949789E+01 3.50615264E+02 0.00000000E+00
0  2212 0 0 0 0 4.04392056E-02 3.90240680E-02 1.36532405E-01 9.49817781E-01 9.38272088E-01 2.30832224E+02 3.94949789E+01 3.50615264E+02 0.00000000E+00
0  5910 0 0 0 0 1.34903211E-01 1.22888038E-01 3.05546447E-01 3.55891806E-01 5.26835606E-09 2.30832224E+02 3.94949789E+01 3.50615264E+02 0.00000000E+00
1  11 0 0 0 0 -5.32258153E-02 -3.13896444E-02 8.87659334E-02 1.08157058E-01 5.10998950E-04 2.30832224E+02 3.94949789E+01 3.50615264E+02 0.00000000E+00
1  -11 0 0 0 0 -1.22116602E-01 -1.30522462E-01 2.61503450E-01 3.16753678E-01 5.10998950E-04 2.30832224E+02 3.94949789E+01 3.50615264E+02 0.00000000E+00
12 7 1.33022182E-03
0  14 0 0 0 0 0.00000000E+00 0.00000000E+00 5.18349076E-01 5.18349076E-01 0.00000000E+00 -2.08005235E+01 -1.46553734E+02 5.31843299E+02 0.00000000E+00
0  1000060120 0 0 0 0 -0.00000000E+00 -0.00000000E+00 -1.72084569E-15 1.11748643E+01 1.11748643E+01 -2.08005235E+01 -1.46553734E+02 5.31843299E+02 0.00000000E+00
0  5915 0 0 0 0 6.55823927E-02 7.61280261E-02 2.81288769E-01 5.15383253E-01 4.20000000E-01 -2.08005235E+01 -1.46553734E+02 5.31843299E+02 0.00000000E+00
0  1000060120 0 0 0 0 -6.55823927E-02 -7.61280261E-02 2.37060307E-01 1.11778301E+01 1.11748643E+01 -2.08005235E+01 -1.46553734E+02 5.31843299E+02 0.00000000E+00
0  5910 0 0 0 0 7.89104848E-02 -4.08585835E-02 -8.89409409E-02 1.25725015E-01 NAN -2.08005235E+01 -1.46553734E+02 5.31843299E+02 0.00000000E+00
1  11 0 0 0 0 -1.43803106E-03 2.43304062E-03 3.65381827E-02 3.66508872E-02 5.10998950E-04 -2.08005235E+01 -1.46553734E+02 5.31843299E+02 0.00000000E+00
1  -11 0 0 0 0 -1.18900611E-02 1.14553569E-01 3.33691527E-01 3.53007351E-01 5.10998950E-04 -2.08005235E+01 -1.46553734E+02 5.31843299E+02 0.00000000E+00
13 7 2.17991057E+01
0  14 0 0 0 0 0.00000000E+00 0.00000000E+00 1.84722195E+00 1.84722195E+00 0.00000000E+00 1.13148663E+01 -2.52673335E+02 4.42258084E+02 0.00000000E+00
0  2212 0 0 0 0 -0.00000000E+00 -0.00000000E+00 0.00000000E+00 9.38272088E-01 9.38272088E-01 1.13148663E+01 -2.52673335E+02 4.42258084E+02 0.00000000E+00
0  5915 0 0 0 0 2.38356981E-02 9.18651960E-03 1.79691919E+00 1.84552733E+00 4.20000000E-01 1.13148663E+01 -2.52673335E+02 4.42258084E+02 0.00000000E+00
0  2212 0 0 0 0 -2.38356981E-02 -9.18651960E-03 5.03027544E-02 9.39966707E-01 9.38272088E-01 1.13148663E+01 -2.52673335E+02 4.42258084E+02 0.00000000E+00
0  5910 0 0 0 0 -1.05929311E-01 -1.57612399E-01 5.87878049E-01 6.17789032E-01 0.00000000E+00 1.13148663E+01 -2.52673335E+02 4.42258084E+02 0.00000000E+00
1  11 0 0 0 0 7.97565365E-02 9.98002660E-02 6.44522586E-01 6.57062268E-01 5.10998950E-04 1.13148663E+01 -2.52673335E+02 4.42258084E+02 0.00000000E+00
1  -11 0 0 0 0 5.00084721E-02 6.69986526E-02 5.64518559E-01 5.70676030E-01 5.10998950E-04 1.13148663E+01 -2.52673335E+02 4.42258084E+02 0.00000000E+00
14 7 7.31661718E+01
0  14 0 0 0 0 0.00000000E+00 0.00000000E+00 8.99256065E-01 8.99256065E-01 0.00000000E+00 3.10530813E+02 -2.75509113E+02 -1.47385492E+02 0.00000000E+00
0  2212 0 0 0 0 -0.00000000E+00 -0.00000000E+00 0.00000000E+00 9.38272088E-01 9.38272088E-01 3.10530813E+02 -2.75509113E+02 -1.47385492E+02 0.00000000E+00
0  5915 0 0 0 0 2.73407734E-02 6.16781214E-02 7.81128655E-01 8.89445717E-01 4.20000000E-01 3.10530813E+02 -2.75509113E+02 -1.47385492E+02 0.00000000E+00
0  2212 0 0 0 0 -2.73407734E-02 -6.16781214E-02 1.18127410E-01 9.48082436E-01 9.38272088E-01 3.10530813E+02 -2.75509113E+02 -1.47385492E+02 0.00000000E+00
0  5910 0 0 0 0 1.08659630E-01 1.14372958E-01 7.25481005E-02 1.73641342E-01 NAN 3.10530813E+02 -2.75509113E+02 -1.47385492E+02 0.00000000E+00
1  11 0 0 0 0 -4.62427784E-02 -4.33946123E-02 3.84028706E-01 3.89229746E-01 5.10998950E-04 3.10530813E+02 -2.75509113E+02 -1.47385492E+02 0.00000000E+00
1  -11 0 0 0 0 -3.50760781E-02 -9.30022407E-03 3.24551848E-01 3.26574629E-01 5.10998950E-04 3.10530813E+02 -2.75509113E+02 -1.47385492E+02 0.00000000E+00
15 7 4.36272806E+01
0  14 0 0 0 0 0.00000000E+00 0.00000000E+00 1.66117092E+00 1.66117092E+00 0.00000000E+00 5.71561144E+01 -4.65791693E+02 1.23132894E+02 0.00000000E+00
0  2212 0 0 0 0 -0.00000000E+00 -0.00000000E+00 -2.22044605E-16 9.38272088E-01 9.38272088E-01 5.71561144E+01 -4.65791693E+02 1.23132894E+02 0.00000000E+00
0  5915 0 0 0 0 4.95839727E-02 -1.10598079E-02 1.60312211E+00 1.65800524E+00 4.20000000E-01 5.71561144E+01 -4.65791693E+02 1.23132894E+02 0.00000000E+00
0  2212 0 0 0 0 -4.95839727E-02 1.10598079E-02 5.80488110E-02 9.41437765E-01 9.38272088E-01 5.71561144E+01 -4.65791693E+02 1.23132894E+02 0.00000000E+00
0  5910 0 0 0 0 4.26272511E-02 1.54112787E-01 2.65946206E-01 3.10314708E-01 6.45239207E-09 5.71561144E+01 -4.65791693E+02 1.23132894E+02 0.00000000E+00
1  11 0 0 0 0 -4.19092615E-03 -9.77375359E-02 6.86738524E-01 6.93671573E-01 5.10998950E-04 5.71561144E+01 -4.65791693E+02 1.23132894E+02 0.00000000E+00
1  -11 0 0 0 0 1.11476477E-02 -6.74350589E-02 6.50437381E-01 6.54018964E-01 5.10998950E-04 5.71561144E+01 -4.65791693E+02 1.23132894E+02 0.00000000E+00
16 7 1.24738894E+02
0  14 0 0 0 0 0.00000000E+00 0.00000000E+00 1.32742135E+00 1.32742135E+00 0.00000000E+00 2.95460662E+01 2.11801172E+02 -1.39536499E+02 0.00000000E+00
0  1000060120 0 0 0 0 -0.00000000E+00 -0.00000000E+00 -7.99360578E-15 1.11748643E+01 1.11748643E+01 2.95460662E+01 2.11801172E+02 -1.39536499E+02 0.00000000E+00
0  5915 0 0 0 0 7.71311427E-03 2.14257173E-02 1.25877224E+00 1.32718729E+00 4.20000000E-01 2.95460662E+01 2.11801172E+02 -1.39536499E+02 0.00000000E+00
0  1000060120 0 0 0 0 -7.71311427E-03 -2.14257173E-02 6.86491123E-02 1.11750983E+01 1.11748643E+01 2.95460662E+01 2.11801172E+02 -1.39536499E+02 0.00000000E+00
0  5910 0 0 0 0 -6.93820529E-02 1.23715602E-01 1.14353157E+00 1.15229504E+00 NAN 2.95460662E+01 2.11801172E+02 -1.39536499E+02 0.00000000E+00
1  11 0 0 0 0 6.70620112E-02 -9.74991601E-02 9.48355808E-02 1.51649095E-01 5.10998950E-04 2.95460662E+01 2.11801172E+02 -1.39536499E+02 0.00000000E+00
1  -11 0 0 0 0 1.00331559E-02 -4.79072504E-03 2.04050864E-02 2.32431481E-02 5.10998950E-04 2.95460662E+01 2.11801172E+02 -1.39536499E+02 0.00000000E+00
17 7 4.14652429E-05
0  14 0 0 0 0 0.00000000E+00 0.00000000E+00 4.91406953E+00 4.91406953E+00 0.00000000E+00 -2.47313031E+02 -3.99692476E+02 1.13309276E+01 0.00000000E+00
0  1000060120 0 0 0 0 -0.00000000E+00 -0.00000000E+00 -5.32907052E-15 1.11748643E+01 1.11748643E+01 -2.47313031E+02 -3.99692476E+02 1.13309276E+01 0.00000000E+00
0  5915 0 0 0 0 -1.20987757E-01 1.56164939E-02 4.89388135E+00 4.91338545E+00 4.20000000E-01 -2.47313031E+02 -3.99692476E+02 1.13309276E+01 0.00000000E+00
0  1000060120 0 0 0 0 1.20987757E-01 -1.56164939E-02 2.01881802E-02 1.11755484E+01 1.11748643E+01 -2.47313031E+02 -3.99692476E+02 1.13309276E+01 0.00000000E+00
0  5910 0 0 0 0 -1.79233107E-01 1.17296699E-01 4.38871135E+00 4.39393563E+00 5.96046448E-08 -2.47313031E+02 -3.99692476E+02 1.13309276E+01 0.00000000E+00
1  11 0 0 0 0 7.06580250E-03 -8.25037956E-03 9.69691036E-02 9.75769568E-02 5.10998950E-04 -2.47313031E+02 -3.99692476E+02 1.13309276E+01 0.00000000E+00
1  -11 0 0 0 0 5.11795468E-02 -9.34298253E-02 4.08200895E-01 4.21872860E-01 5.10998950E-04 -2.47313031E+02 -3.99692476E+02 1.13309276E+01 0.00000000E+00
18 7 1.29698392E-03
0  14 0 0 0 0 0.00000000E+00 0.00000000E+00 4.46324894E+00 4.46324894E+00 0.00000000E+00 -2.81232597E+00 -3.14445785E+02 -3.86344514E+02 0.00000000E+00
0  2212 0 0 0 0 -0.00000000E+00 -0.00000000E+00 -4.44089210E-16 9.38272088E-01 9.38272088E-01 -2.81232597E+00 -3.14445785E+02 -3.86344514E+02 0.00000000E+00
0  5915 0 0 0 0 1.39416351E-02 -7.40864746E-02 4.43946465E+00 4.45992484E+00 4.20000000E-01 -2.81232597E+00 -3.14445785E+02 -3.86344514E+02 0.00000000E+00
0  2212 0 0 0 0 -1.39416351E-02 7.40864746E-02 2.37842856E-02 9.41596187E-01 9.38272088E-01 -2.81232597E+00 -3.14445785E+02 -3.86344514E+02 0.00000000E+00
0  5910 0 0 0 0 -8.75136175E-02 -7.36777170E-03 4.04823384E+00 4.04918636E+00 0.00000000E+00 -2.81232597E+00 -3.14445785E+02 -3.86344514E+02 0.00000000E+00
1  11 0 0 0 0 4.77279012E-03 2.07880737E-03 3.17755466E-02 3.22032211E-02 5.10998950E-04 -2.81232597E+00 -3.14445785E+02 -3.86344514E+02 0.00000000E+00
1  -11 0 0 0 0 9.66824625E-02 -6.87975103E-02 3.59455259E-01 3.78535257E-01 5.10998950E-04 -2.81232597E+00 -3.14445785E+02 -3.86344514E+02 0.00000000E+00
19 7 5.33842577E-02
0  14 0 0 0 0 0.00000000E+00 0.00000000E+00 6.36874503E-01 6.36874503E-01 0.00000000E+00 1.55247835E+02 -2.06396559E+02 -2.68985054E+02 0.00000000E+00
0  2212 0 0 0 0 -0.00000000E+00 -0.00000000E+00 -2.77555756E-16 9.38272088E-01 9.38272088E-01 1.55247835E+02 -2.06396559E+02 -2.68985054E+02 0.00000000E+00
0  5915 0 0 0 0 1.09098838E-02 -1.17594351E-01 4.18559414E-01 6.04598577E-01 4.20000000E-01 1.55247835E+02 -2.06396559E+02 -2.68985054E+02 0.00000000E+00
0  2212 0 0 0 0 -1.09098838E-02 1.17594351E-01 2.18315089E-01 9.70548013E-01 9.38272088E-01 1.55247835E+02 -2.06396559E+02 -2.68985054E+02 0.00000000E+00
0  5910 0 0 0 0 1.32686820E-01 9.91110309E-02 2.59891812E-01 3.08176155E-01 0.00000000E+00 1.55247835E+02 -2.06396559E+02 -2.68985054E+02 0.00000000E+00
1  11 0 0 0 0 -4.03168655E-02 -8.47053359E-02 7.55003329E-02 1.20420119E-01 5.10998950E-04 1.55247835E+02 -2.06396559E+02 -2.68985054E+02 0.00000000E+00
1  -11 0 0 0 0 -8.14600702E-02 -1.32000046E-01 8.31672684E-02 1.76002303E-01 5.10998950E-04 1.55247835E+02 -2.06396559E+02 -2.68985054E+02 0.00000000E+00
20 7 1.84078824E-01
0  14 0 0 0 0 0.00000000E+00 0.00000000E+00 6.84788842E-01 6.84788842E-01 0.00000000E+00 -1.93808050E+01 4.29772316E+02 1.08595950E+02 0.00000000E+00
0  2212 0 0 0 0 -0.00000000E+00 -0.00000000E+00 -1.11022302E-16 9.38272088E-01 9.38272088E-01 -1.93808050E+01 4.29772316E+02 1.08595950E+02 0.00000000E+00
