538
0 7 32.892705
0  2212 0 0 0 0 -0 -0 1.110223e-16 0.93827209 0.93827209 -103.85578 33.821274 -412.41739 0
0  5915 0 0 0 0 0.03747323 -0.03209407 0.77412364 0.88210072 0.42 -103.85578 33.821274 -412.41739 0
0  2212 0 0 0 0 -0.03747323 0.03209407 0.11646402 0.94675902 0.93827209 -103.85578 33.821274 -412.41739 0
0  5910 0 0 0 0 -0.11210117 0.11045753 0.12731126 0.20242454 4.9280958e-09 -103.85578 33.821274 -412.41739 0
1  11 0 0 0 0 0.14660294 -0.1417783 0.61995971 0.65264371 0.00051099895 -103.85578 33.821274 -412.41739 0
1  -11 0 0 0 0 0.0029714618 -0.00077329098 0.026852675 0.027032478 0.00051099895 -103.85578 33.821274 -412.41739 0
11 7 0.063245103
0  14 0 0 0 0 0 0 1.0246233 1.0246233 0 221.20107 117.46816 -207.97348 0
0  2212 0 0 0 0 -0 -0 1.110223e-16 0.93827209 0.93827209 221.20107 117.46816 -207.97348 0
0  5915 0 0 0 0 -0.25728032 -0.072701068 0.83027148 0.96810606 0.42 221.20107 117.46816 -207.97348 0
0  2212 0 0 0 0 0.25728032 0.072701068 0.19435178 0.99478929 0.93827209 221.20107 117.46816 -207.97348 0
0  5910 0 0 0 0 -0.35076108 0.01479382 0.69944359 0.78260688 nan 221.20107 117.46816 -207.97348 0
1  11 0 0 0 0 0.016767357 -0.033310572 0.031757112 0.048984832 0.00051099895 221.20107 117.46816 -207.97348 0
1  -11 0 0 0 0 0.076713403 -0.054184316 0.099070777 0.13651434 0.00051099895 221.20107 117.46816 -207.97348 0
12 7 137.45705
0  14 0 0 0 0 0 0 1.2100202 1.2100202 0 -10.955362 63.788691 229.48271 0
0  1000060120 0 0 0 0 -0 -0 8.8817842e-16 11.174864 11.174864 -10.955362 63.788691 229.48271 0
0  5915 0 0 0 0 0.0038310419 0.039918938 1.1337267 1.2096878 0.42 -10.955362 63.788691 229.48271 0
0  1000060120 0 0 0 0 -0.0038310419 -0.039918938 0.076293426 11.175197 11.174864 -10.955362 63.788691 229.48271 0
0  5910 0 0 0 0 -0.13109803 -0.13467435 0.3829927 0.42662312 nan -10.955362 63.788691 229.48271 0
1  11 0 0 0 0 0.092629699 0.11084917 0.44272516 0.46569693 0.00051099895 -10.955362 63.788691 229.48271 0
1  -11 0 0 0 0 0.042299371 0.063744112 0.30800887 0.31736773 0.00051099895 -10.955362 63.788691 229.48271 0
13 7 60.181656
0  14 0 0 0 0 0 0 1.9625997 1.9625997 0 -445.86224 -81.749843 -34.135131 0
0  1000060120 0 0 0 0 -0 -0 -3.7747583e-15 11.174864 11.174864 -445.86224 -81.749843 -34.135131 0
0  5915 0 0 0 0 0.054629098 -0.011009536 1.9160811 1.962364 0.42 -445.86224 -81.749843 -34.135131 0
0  1000060120 0 0 0 0 -0.054629098 0.011009536 0.046518638 11.1751 11.174864 -445.86224 -81.749843 -34.135131 0
0  5910 0 0 0 0 0.13803542 0.11099646 0.38404765 0.42292622 nan -445.86224 -81.749843 -34.135131 0
1  11 0 0 0 0 -0.055951066 -0.055307573 0.80009637 0.80395516 0.00051099895 -445.86224 -81.749843 -34.135131 0
1  -11 0 0 0 0 -0.027455257 -0.066698418 0.73193708 0.73548258 0.00051099895 -445.86224 -81.749843 -34.135131 0
14 7 0.0021740658
0  14 0 0 0 0 0 0 2.592461 2.592461 0 -188.28262 -205.47395 -198.16159 0
0  2212 0 0 0 0 -0 -0 -2.220446e-16 0.93827209 0.93827209 -188.28262 -205.47395 -198.16159 0
0  5915 0 0 0 0 0.1733738 0.16169716 2.5139491 2.5597938 0.42 -188.28262 -205.47395 -198.16159 0
0  2212 0 0 0 0 -0.1733738 -0.16169716 0.078511933 0.97093928 0.93827209 -188.28262 -205.47395 -198.16159 0
0  5910 0 0 0 0 0.054698945 0.057845074 2.2461994 2.2476098 nan -188.28262 -205.47395 -198.16159 0
1  11 0 0 0 0 0.057960595 0.045968397 0.097493545 0.12238373 0.00051099895 -188.28262 -205.47395 -198.16159 0
1  -11 0 0 0 0 0.060714258 0.057883685 0.17025609 0.18980026 0.00051099895 -188.28262 -205.47395 -198.16159 0
15 7 25.170156
0  14 0 0 0 0 0 0 0.72913887 0.72913887 0 -187.68022 -248.167 391.70209 0
0  2212 0 0 0 0 -0 -0 1.110223e-16 0.93827209 0.93827209 -187.68022 -248.167 391.70209 0
0  5915 0 0 0 0 -0.053778496 0.0037542784 0.5764594 0.71527034 0.42 -187.68022 -248.167 391.70209 0
0  2212 0 0 0 0 0.053778496 -0.0037542784 0.15267947 0.95214062 0.93827209 -187.68022 -248.167 391.70209 0
0  5910 0 0 0 0 -0.12125111 -0.082722534 0.020982797 0.14827382 nan -187.68022 -248.167 391.70209 0
1  11 0 0 0 0 0.0002199668 0.017026488 0.082545661 0.084285212 0.00051099895 -187.68022 -248.167 391.70209 0
1  -11 0 0 0 0 0.067252647 0.069450324 0.47293095 0.48271131 0.00051099895 -187.68022 -248.167 391.70209 0
16 7 107.63914
0  14 0 0 0 0 0 0 0.78951981 0.78951981 0 316.19106 -110.57021 -167.70735 0
0  1000060120 0 0 0 0 -0 -0 -2.1094237e-15 11.174864 11.174864 316.19106 -110.57021 -167.70735 0
0  5915 0 0 0 0 -0.087612646 -0.090893063 0.65467227 0.78799322 0.42 316.19106 -110.57021 -167.70735 0
0  1000060120 0 0 0 0 0.087612646 0.090893063 0.13484754 11.176391 11.174864 316.19106 -110.57021 -167.70735 0
0  5910 0 0 0 0 -0.024086837 -0.21799855 0.15743187 0.2699784 1.8626451e-09 316.19106 -110.57021 -167.70735 0
1  11 0 0 0 0 -0.03528976 0.048611133 0.16971637 0.18003421 0.00051099895 316.19106 -110.57021 -167.70735 0
1  -11 0 0 0 0 -0.02823605 0.07849435 0.32752403 0.33798061 0.00051099895 316.19106 -110.57021 -167.70735 0
17 7 0.024613822
0  14 0 0 0 0 0 0 0.54147935 0.54147935 0 -51.020745 193.03586 -145.16111 0
0  2212 0 0 0 0 -0 -0 1.6653345e-16 0.93827209 0.93827209 -51.020745 193.03586 -145.16111 0
0  5915 0 0 0 0 -0.016725092 -0.083953572 0.23592699 0.48927444 0.42 -51.020745 193.03586 -145.16111 0
0  2212 0 0 0 0 0.016725092 0.083953572 0.30555236 0.990477 0.93827209 -51.020745 193.03586 -145.16111 0
0  5910 0 0 0 0 -0.071840188 0.15864911 0.064757417 0.18580655 1.613098e-09 -51.020745 193.03586 -145.16111 0
1  11 0 0 0 0 0.025887588 -0.12273671 0.10428371 0.16312517 0.00051099895 -51.020745 193.03586 -145.16111 0
1  -11 0 0 0 0 0.029227508 -0.11986597 0.066885855 0.14034271 0.00051099895 -51.020745 193.03586 -145.16111 0
18 7 0.038002125
0  14 0 0 0 0 0 0 0.57015702 0.57015702 0 157.62567 -134.41848 212.8812 0
0  2212 0 0 0 0 -0 -0 -1.110223e-16 0.93827209 0.93827209 157.62567 -134.41848 212.8812 0
0  5915 0 0 0 0 -0.10099198 0.078892679 0.26785991 0.51436599 0.42 157.62567 -134.41848 212.8812 0
0  2212 0 0 0 0 0.10099198 -0.078892679 0.30229711 0.99406312 0.93827209 157.62567 -134.41848 212.8812 0
0  5910 0 0 0 0 0.14008913 0.11031184 0.18200394 0.25479227 nan 157.62567 -134.41848 212.8812 0
1  11 0 0 0 0 -0.10638216 -0.016414062 0.02252315 0.10997336 0.00051099895 157.62567 -134.41848 212.8812 0
1  -11 0 0 0 0 -0.13469895 -0.015005102 0.063332818 0.14960035 0.00051099895 157.62567 -134.41848 212.8812 0
19 7 0.089159341
0  14 0 0 0 0 0 0 1.1824178 1.1824178 0 -117.52014 -6.3733297 69.226969 0
0  2212 0 0 0 0 -0 -0 -1.110223e-16 0.93827209 0.93827209 -117.52014 -6.3733297 69.226969 0
0  5915 0 0 0 0 0.27124472 0.089646732 1.0020589 1.1234466 0.42 -117.52014 -6.3733297 69.226969 0
0  2212 0 0 0 0 -0.27124472 -0.089646732 0.18035884 0.99724323 0.93827209 -117.52014 -6.3733297 69.226969 0
0  5910 0 0 0 0 -0.070935439 -0.094161791 0.21275346 0.24323304 0 -117.52014 -6.3733297 69.226969 0
1  11 0 0 0 0 0.29583884 0.16833944 0.6774832 0.75818371 0.00051099895 -117.52014 -6.3733297 69.226969 0
1  -11 0 0 0 0 0.046341312 0.015469078 0.11182226 0.12202987 0.00051099895 -117.52014 -6.3733297 69.226969 0
20 7 24.43402
0  14 0 0 0 0 0 0 1.7855702 1.7855702 0 -475.98944 -221.73874 142.30284 0
0  2212 0 0 0 0 -0 -0 2.220446e-16 0.93827209 0.93827209 -475.98944 -221.73874 142.30284 0
0  5915 0 0 0 0 -0.099239759 -0.0056895375 1.7252233 1.7783915 0.42 -475.98944 -221.73874 142.30284 0
0  2212 0 0 0 0 0.099239759 0.0056895375 0.060346885 0.94545077 0.93827209 -475.98944 -221.73874 142.30284 0
0  5910 0 0 0 0 -0.15029655 -0.15301137 0.51617032 0.55895736 1.2904784e-08 -475.98944 -221.73874 142.30284 0
1  11 0 0 0 0 0.026689559 0.090428248 0.83336864 0.83868537 0.00051099895 -475.98944 -221.73874 142.30284 0
1  -11 0 0 0 0 0.024367229 0.056893586 0.37568431 0.38074874 0.00051099895 -475.98944 -221.73874 142.30284 0
21 7 0.00012196618
0  14 0 0 0 0 0 0 2.4190778 2.4190778 0 -22.380332 265.28025 -177.982 0
0  2212 0 0 0 0 -0 -0 -2.220446e-16 0.93827209 0.93827209 -22.380332 265.28025 -177.982 0
0  5915 0 0 0 0 -0.13168016 -0.91190664 1.0857248 1.4846251 0.42 -22.380332 265.28025 -177.982 0
0  2212 0 0 0 0 0.13168016 0.91190664 1.3333531 1.8727248 0.93827209 -22.380332 265.28025 -177.982 0
0  5910 0 0 0 0 -0.19739483 -0.31450636 0.62407829 0.72619053 7.4505806e-09 -22.380332 265.28025 -177.982 0
1  11 0 0 0 0 0.0065079064 -0.10179474 0.091561393 0.13707032 0.00051099895 -22.380332 265.28025 -177.982 0
1  -11 0 0 0 0 0.059206766 -0.49560554 0.37008507 0.62136424 0.00051099895 -22.380332 265.28025 -177.982 0
22 7 23.969024
0  14 0 0 0 0 0 0 3.0723214 3.0723214 0 -172.26859 164.63645 -243.52622 0
0  2212 0 0 0 0 -0 -0 -2.220446e-16 0.93827209 0.93827209 -172.26859 164.63645 -243.52622 0
0  5915 0 0 0 0 -0.02232184 0.046076012 3.0411151 3.0704076 0.42 -172.26859 164.63645 -243.52622 0
0  2212 0 0 0 0 0.02232184 -0.046076012 0.03120627 0.94018594 0.93827209 -172.26859 164.63645 -243.52622 0
0  5910 0 0 0 0 0.14888854 -0.067305932 0.64694709 0.66726189 nan -172.26859 164.63645 -243.52622 0
1  11 0 0 0 0 -5.7760859e-05 -0.00052316186 0.042941771 0.042948036 0.00051099895 -172.26859 164.63645 -243.52622 0
1  -11 0 0 0 0 -0.17115262 0.1139051 2.3512263 2.3601976 0.00051099895 -172.26859 164.63645 -243.52622 0
23 7 9.1342943
0  14 0 0 0 0 0 0 1.0476968 1.0476968 0 -124.79367 -322.61291 -114.26828 0
0  2212 0 0 0 0 -0 -0 -1.110223e-16 0.93827209 0.93827209 -124.79367 -322.61291 -114.26828 0
0  5915 0 0 0 0 -0.0021152885 -0.1371819 0.93104999 1.0305714 0.42 -124.79367 -322.61291 -114.26828 0
0  2212 0 0 0 0 0.0021152885 0.1371819 0.11664681 0.95539748 0.93827209 -124.79367 -322.61291 -114.26828 0
0  5910 0 0 0 0 0.04924874 -0.21765815 0.2229951 0.31547952 3.7252903e-09 -124.79367 -322.61291 -114.26828 0
1  11 0 0 0 0 -0.031240911 0.042596013 0.28387455 0.28874805 0.00051099895 -124.79367 -322.61291 -114.26828 0
1  -11 0 0 0 0 -0.020123118 0.03788024 0.42418034 0.42634385 0.00051099895 -124.79367 -322.61291 -114.26828 0
24 7 7.040061
0  14 0 0 0 0 0 0 1.8540318 1.8540318 0 182.55473 -342.55849 122.70346 0
0  2212 0 0 0 0 -0 -0 -6.6613381e-16 0.93827209 0.93827209 182.55473 -342.55849 122.70346 0
0  5915 0 0 0 0 -0.026090704 -0.0097092436 1.8038165 1.8522767 0.42 182.55473 -342.55849 122.70346 0
0  2212 0 0 0 0 0.026090704 0.0097092436 0.050215279 0.94002717 0.93827209 182.55473 -342.55849 122.70346 0
0  5910 0 0 0 0 -0.18561293 -0.11193663 1.1759763 1.1957852 1.4901161e-08 182.55473 -342.55849 122.70346 0
1  11 0 0 0 0 0.079016444 0.045476955 0.35112599 0.36276917 0.00051099895 182.55473 -342.55849 122.70346 0
1  -11 0 0 0 0 0.080505778 0.056750435 0.27671422 0.29372234 0.00051099895 182.55473 -342.55849 122.70346 0
25 7 0.015731652
0  14 0 0 0 0 0 0 0.60136902 0.60136902 0 -114.83656 495.50576 223.155 0
0  1000060120 0 0 0 0 -0 -0 -3.7747583e-15 11.174864 11.174864 -114.83656 495.50576 223.155 0
0  5915 0 0 0 0 0.051374999 -0.05473261 0.42138604 0.59966761 0.42 -114.83656 495.50576 223.155 0
0  1000060120 0 0 0 0 -0.051374999 0.05473261 0.17998298 11.176566 11.174864 -114.83656 495.50576 223.155 0
0  5910 0 0 0 0 0.21186045 -0.11596688 0.17693264 0.2993966 0 -114.83656 495.50576 223.155 0
1  11 0 0 0 0 -0.13701853 0.063022697 0.21263923 0.26069454 0.00051099895 -114.83656 495.50576 223.155 0
1  -11 0 0 0 0 -0.02346692 -0.0017884293 0.031814165 0.039576471 0.00051099895 -114.83656 495.50576 223.155 0
26 7 0.00057771685
0  14 0 0 0 0 0 0 4.6492079 4.6492079 0 203.45386 410.09241 198.97756 0
0  2212 0 0 0 0 -0 -0 -4.4408921e-16 0.93827209 0.93827209 203.45386 410.09241 198.97756 0
0  5915 0 0 0 0 -0.012720999 -0.11850243 4.6206584 4.6412378 0.42 203.45386 410.09241 198.97756 0
0  2212 0 0 0 0 0.012720999 0.11850243 0.028549518 0.94624217 0.93827209 203.45386 410.09241 198.97756 0
0  5910 0 0 0 0 0.023562259 -0.15814368 4.522859 4.5256843 8.4293697e-08 203.45386 410.09241 198.97756 0
1  11 0 0 0 0 -0.0075678595 0.027892724 0.060377878 0.066940464 0.00051099895 203.45386 410.09241 198.97756 0
1  -11 0 0 0 0 -0.028715398 0.011748533 0.037421509 0.048613091 0.00051099895 203.45386 410.09241 198.97756 0
27 7 4.7888184
0  14 0 0 0 0 0 0 2.7400722 2.7400722 0 353.38287 -143.26135 130.55236 0
0  2212 0 0 0 0 -0 -0 0 0.93827209 0.93827209 353.38287 -143.26135 130.55236 0
0  5915 0 0 0 0 0.086703429 0.021369176 2.7011111 2.7350275 0.42 353.38287 -143.26135 130.55236 0
0  2212 0 0 0 0 -0.086703429 -0.021369176 0.0389611 0.94331681 0.93827209 353.38287 -143.26135 130.55236 0
0  5910 0 0 0 0 0.047043003 -0.13202383 0.33116679 0.35960365 1.393876e-08 353.38287 -143.26135 130.55236 0
1  11 0 0 0 0 0.017182091 0.065593929 1.2387663 1.2406208 0.00051099895 353.38287 -143.26135 130.55236 0
1  -11 0 0 0 0 0.022478335 0.08779908 1.131178 1.134803 0.00051099895 353.38287 -143.26135 130.55236 0
28 7 10.741187
0  14 0 0 0 0 0 0 1.7297629 1.7297629 0 176.65606 -155.07665 -60.807904 0
0  2212 0 0 0 0 -0 -0 0 0.93827209 0.93827209 176.65606 -155.07665 -60.807904 0
0  5915 0 0 0 0 0.028359834 0.018444102 1.6754081 1.7275812 0.42 176.65606 -155.07665 -60.807904 0
0  2212 0 0 0 0 -0.028359834 -0.018444102 0.054354841 0.94045384 0.93827209 176.65606 -155.07665 -60.807904 0
0  5910 0 0 0 0 0.16812047 0.1401754 0.67178702 0.70654896 0 176.65606 -155.07665 -60.807904 0
1  11 0 0 0 0 -0.0059088149 0.00037678698 0.020028331 0.020891415 0.00051099895 176.65606 -155.07665 -60.807904 0
1  -11 0 0 0 0 -0.13385182 -0.12210808 0.98359275 1.0001408 0.00051099895 176.65606 -155.07665 -60.807904 0
29 7 0.10853306
0  14 0 0 0 0 0 0 0.85176906 0.85176906 0 94.210055 -167.69844 -402.46766 0
0  2212 0 0 0 0 -0 -0 0 0.93827209 0.93827209 94.210055 -167.69844 -402.46766 0
0  5915 0 0 0 0 0.009092561 -0.14750235 0.69788381 0.82781727 0.42 94.210055 -167.69844 -402.46766 0
0  2212 0 0 0 0 -0.009092561 0.14750235 0.15388525 0.96222388 0.93827209 94.210055 -167.69844 -402.46766 0
0  5910 0 0 0 0 0.11490859 -0.13063528 0.69506543 0.71650925 7.4505806e-09 94.210055 -167.69844 -402.46766 0
1  11 0 0 0 0 -0.063061786 -0.0222332 0.010029094 0.06761618 0.00051099895 94.210055 -167.69844 -402.46766 0
1  -11 0 0 0 0 -0.042754245 0.0053661245 -0.0072107146 0.043691833 0.00051099895 94.210055 -167.69844 -402.46766 0
30 7 0.13944843
0  14 0 0 0 0 0 0 0.59599107 0.59599107 0 -165.09388 -299.68128 -50.894239 0
0  2212 0 0 0 0 -0 -0 -2.220446e-16 0.93827209 0.93827209 -165.09388 -299.68128 -50.894239 0
0  5915 0 0 0 0 0.050918807 -0.0024756031 0.38317677 0.57080933 0.42 -165.09388 -299.68128 -50.894239 0
0  2212 0 0 0 0 -0.050918807 0.0024756031 0.21281431 0.96345384 0.93827209 -165.09388 -299.68128 -50.894239 0
0  5910 0 0 0 0 -0.087402877 -0.099918264 -0.018392047 0.13401936 2.8987181e-09 -165.09388 -299.68128 -50.894239 0
1  11 0 0 0 0 0.06083084 0.049545529 0.15084063 0.17002443 0.00051099895 -165.09388 -299.68128 -50.894239 0
1  -11 0 0 0 0 0.077490845 0.047897132 0.25072818 0.26676553 0.00051099895 -165.09388 -299.68128 -50.894239 0
31 7 15.7426
0  14 0 0 0 0 0 0 1.0631965 1.0631965 0 -178.97034 -155.49258 330.88873 0
0  2212 0 0 0 0 -0 -0 1.110223e-16 0.93827209 0.93827209 -178.97034 -155.49258 330.88873 0
0  5915 0 0 0 0 -0.0073288119 0.047201258 0.96910376 1.0572813 0.42 -178.97034 -155.49258 330.88873 0
0  2212 0 0 0 0 0.0073288119 -0.047201258 0.094092745 0.94418728 0.93827209 -178.97034 -155.49258 330.88873 0
0  5910 0 0 0 0 -0.041220804 -0.17741027 0.5535677 0.58276132 0 -178.97034 -155.49258 330.88873 0
1  11 0 0 0 0 0.014042801 0.13216314 0.21417024 0.25205842 0.00051099895 -178.97034 -155.49258 330.88873 0
1  -11 0 0 0 0 0.019849192 0.092448384 0.20136583 0.22246157 0.00051099895 -178.97034 -155.49258 330.88873 0
32 7 0.042824287
0  14 0 0 0 0 0 0 0.58601691 0.58601691 0 27.868657 -0.64064369 -230.73083 0
0  2212 0 0 0 0 -0 -0 0 0.93827209 0.93827209 27.868657 -0.64064369 -230.73083 0
0  5915 0 0 0 0 0.13808665 0.10056327 0.1937437 0.49306949 0.42 27.868657 -0.64064369 -230.73083 0
