1202.76	1118.64	51884.7	310915.87
1371.7052	1347.682	50860.715	310915.87
597.33599	1031.641	53322.56	377694.89
1294.8813	1464.5518	50122.607	310915.87
470.91687	573.99148	52931.505	310915.87
1547.9361	1623.7603	49275.121	310915.87
1305.4603	771.22062	51710.564	310915.87
465.70304	905.55912	53659.129	310915.87
591.9677	561.11032	52637.285	310915.87
652.98903	846.25632	54004.383	310915.87
1144.3366	1173.1617	48988.205	310915.87
244.56084	290.48058	52945.721	310915.87
254.05797	330.82584	52334.011	310915.87
969.6101	1089.077	48973.882	310915.87
1152.7334	1414.4934	49191.111	310915.87
652.81582	681.26911	53212.965	310915.87
1086.9753	1115.6532	52839.875	310915.87
1059.2419	1054.8465	53660.703	310915.87
793.0463	871.82909	50233.328	310915.87
914.35194	924.64405	52355.283	310915.87
318.36641	931.82242	53263.879	357795.86
2029.2838	1885.5087	49896.416	310915.87
753.59172	716.95256	51792.83	310915.87
227.97595	276.12826	53627.598	310915.87
1241.6811	1456.944	49138.495	306593.70
788.22464	580.36846	49444.273	242903.04
890.7789	912.1716	49452.233	310915.87
1105.7112	1331.2809	52103.776	310915.87
787.84752	784.53803	51845.288	310915.87
759.12422	769.75077	52319.175	310915.87
503.08299	520.20454	53355.944	310915.87
1863.7234	2081.1281	52452.999	310915.87
733.4373	613.13909	54265.797	310915.87
1586.8444	1274.8636	53386.158	310915.87
213.21312	619.89868	53484.005	310915.87
1177.983	1006.7432	52406.192	310915.87
415.21999	425.21441	52147.913	310915.87
978.29425	1241.8367	49877.539	310915.87
302.62512	332.52376	53168.422	310915.87
675.53556	688.06928	52859.855	310915.87
890.58369	829.47302	52351.105	310915.87
1664.938	1596.2054	51443.636	310915.87
1319.5373	1294.2548	53122.747	310915.87
748.92968	835.01774	51025.563	310915.87
690.20551	683.10684	51392.603	310915.87
1050.1354	1253.561	52091.652	310915.87
657.59313	676.26071	53732.365	310915.87
627.9788	1012.3986	51810.712	310915.87
1256.344	1447.8822	51972.711	310915.87
647.39078	1044.6893	51548.29	310915.87
739.30812	554.83186	53553.355	310915.87
492.10855	470.27004	53071.517	242903.04
496.3342	548.54292	50284.719	310915.87
606.92167	496.63007	53799.516	310915.87
795.02535	860.06957	54185.247	310915.87
815.96106	985.82852	50010.163	310915.87
627.65443	642.64762	53725.505	310915.87
200.52072	530.77912	53562.015	310915.87
1171.4873	1187.451	53214.431	310915.87
1455.5153	1364.3111	50071.597	310915.87
1083.6977	1055.1131	51995.099	310915.87
750.57882	799.60221	53446.573	234835.81
578.25756	665.62855	53736.329	310915.87
687.3098	722.7146	52847.505	242903.04
1147.1809	1099.7775	53538.996	310915.87
1298.3761	1331.7561	52355.874	310915.87
661.69357	626.73903	49078.202	310915.87
387.29757	449.55659	53453.97	310915.87
633.59261	687.68829	49587.882	310915.87
1164.5464	996.26237	51956.028	310915.87
540.69686	476.32453	49493.721	310915.87
627.43658	726.08811	53314.954	242903.04
773.10342	742.06293	51089.704	310915.87
1133.1098	1200.3794	49839.813	310915.87
823.65906	697.78615	51094.836	310915.87
594.28239	665.2928	51687.253	310915.87
509.61465	422.48967	49370.861	310915.87
1084.4874	1063.2226	51971.954	310915.87
1556.0021	1744.4966	51059.204	240556.55
773.81319	860.04788	50384.39	310915.87
929.23856	803.1199	50989.205	310915.87
700.39928	587.6171	52962.881	310915.87
1102.4506	1169.3372	49215.609	310915.87
519.97656	537.02033	49835.426	310915.87
1229.9201	1336.1264	52755.97	310915.87
717.43077	725.11423	49754.301	310915.87
893.63855	726.57579	52225.536	310915.87
719.75446	765.68753	53287.864	310915.87
710.78789	757.11	52112.919	310915.87
626.84292	747.90269	50124.681	310915.87
1082.1285	1136.8039	52925.348	310915.87
513.43256	520.473	51010.805	237514.30
434.77455	468.26243	53383.356	310915.87
1278.5391	1320.4272	49230.757	310915.87
1672.57	1751.345	53767.18	310915.87
1337.407	1490.9484	53155.643	310915.87
195.098	266.46465	53842.902	310915.87
675.37498	1045.1299	50196.749	310915.87
1187.9326	1061.9818	53757.572	310915.87
1088.1519	618.90346	50467.694	310915.87
585.06054	630.08845	49644.327	310915.87
621.49894	688.90536	50281.465	310915.87
513.95988	390.20458	52064.484	310915.87
1251.7493	820.62417	52326.012	310915.87
412.82323	483.29118	54024.392	310915.87
408.54016	438.59568	52537.09	310915.87
573.50135	603.25956	50539.243	310915.87
223.61566	517.18754	53729.349	310915.87
521.68071	840.27702	51932.782	310915.87
953.08334	1321.6766	52542.52	310915.87
723.32221	829.13792	50942.153	310915.87
641.61491	593.63735	50474.787	310915.87
1008.4794	1142.3178	52186.793	407931.36
497.99049	578.86881	52461.004	310915.87
823.18407	933.64692	49355.897	310915.87
1536.0751	1386.216	52434.593	310915.87
784.62481	837.40121	50481.308	310915.87
919.39604	715.90245	49768.654	310915.87
854.42418	1371.1019	50349.993	310915.87
1568.7236	1416.8475	49932.355	310915.87
788.13314	691.9809	51930.493	310915.87
1032.7833	1327.5814	49305.725	310915.87
665.30699	720.34031	53199.017	310915.87
925.62801	913.03289	50523.99	310915.87
770.10864	818.25519	53555.012	234906.68
216.75041	304.01358	49974.361	310915.87
705.37418	847.3441	50819.707	310915.87
1190.98	1147.0289	49726.337	310915.87
1258.9114	1472.3287	51341.128	310915.87
278.49892	363.14955	52241.904	310915.87
508.54206	657.51207	53215.587	310915.87
729.42877	790.92258	51435.226	310915.87
959.38671	1082.5267	53522.575	310915.87
1042.4801	1099.7128	54072.16	310915.87
1060.1782	932.82717	53509.748	282899.18
522.3254	1025.4203	53337.628	310915.87
295.30963	336.47588	51118.267	310915.87
547.35559	515.61111	53225.136	310915.87
1333.781	1356.4942	49110.436	310915.87
820.33032	656.90452	52839.816	310915.87
582.69799	563.71921	52220.97	310915.87
612.46055	603.16157	51994.741	310915.87
1015.5128	1203.3299	48821.431	310915.87
1133.3358	1148.8974	49341.619	252077.78
424.41246	1067.9076	51692.402	310915.87
895.5124	982.4394	49292.558	310915.87
846.31556	879.25559	53360.933	310915.87
377.51725	561.17254	52482.051	310915.87
318.90702	443.56269	51599.395	310915.87
580.20639	486.6789	52780.08	310915.87
298.32873	363.15617	53118.682	310915.87
808.69597	930.04853	50355.184	310915.87
725.40218	1223.4761	50228.703	310915.87
951.44111	804.70741	52934.504	310915.87
669.66897	1019.1935	52826.422	310915.87
811.80453	1191.6873	53802.603	310915.87
1138.4609	1131.8891	52866.423	310915.87
527.08679	583.44227	51040.494	310915.87
715.70963	1150.6724	49276.969	163842.76
668.26296	769.56701	53428.286	310915.87
715.82657	734.48753	51153.219	242903.04
838.36859	744.9699	51029.336	310915.87
1071.8477	817.81101	53198.141	310915.87
284.33269	660.80946	51006.353	259325.72
1302.9598	1383.0205	53536.159	310915.87
276.06669	307.14977	52445.257	310915.87
1108.6075	549.09915	51953.208	242903.04
486.76443	526.15583	52933.615	310915.87
415.73238	441.96039	52854.949	310915.87
1071.8817	1094.5235	53599.823	310915.87
364.50654	397.06531	53234.094	310915.87
647.7924	703.41653	52011.526	310915.87
494.83088	562.80857	52869.403	310915.87
859.03507	1139.3179	51656.884	310915.87
1022.2131	960.74593	53621.429	310915.87
1501.7455	1663.6252	52933.055	345910.77
450.68917	532.06658	52808.38	242903.04
429.03125	452.80153	52658.421	310915.87
1371.5248	1451.7807	51257.271	310915.87
238.95985	269.14793	53549.677	310915.87
1022.7945	1133.6559	50810.623	310915.87
734.28857	826.53111	52674.025	310915.87
375.58722	790.11583	53387.332	310915.87
717.78053	699.48637	51561.666	310915.87
637.86209	635.04529	50569.052	310915.87
1775.3364	1818.3997	51771.957	310915.87
901.14605	1347.3357	51947.427	310915.87
1558.1194	1692.5681	51453.137	242903.04
1054.0094	1346.3775	51620.239	351291.73
750.01353	638.34941	50531.244	310915.87
833.83977	874.67813	50773.454	310915.87
745.48417	735.42565	52103.841	310915.87
1034.9083	747.54184	50338.852	310915.87
941.40637	819.49908	53207.32	310915.87
940.18996	922.96284	53809.911	310915.87
1486.2461	1112.0107	51699.203	310915.87
1165.9863	1062.6357	50429.755	310915.87
746.59359	901.41755	51768.762	310915.87
1312.6317	1197.3466	52975.869	310915.87
1041.3122	1104.9571	52066.946	310915.87
538.481	1142.802	52407.056	310915.87
414.66218	457.85326	54113.162	310915.87
1021.3177	1053.0714	53610.486	310915.87
1213.4743	1312.638	52249.306	310915.87
962.48466	884.27931	51490.831	310915.87
1302.2457	946.31314	50325.125	242903.04
756.62982	813.61234	52731.925	310915.87
387.3561	497.93032	51977.95	310915.87
1549.4725	1615.4364	53658.664	310915.87
323.32954	454.05409	53454.423	310915.87
781.98075	924.91663	52604.723	310915.87
839.25241	847.92387	50662.255	310915.87
1008.8748	1350.6016	50978.673	310915.87
1094.5402	922.14996	51372.975	310915.87
1288.0157	1323.7317	50658.262	310915.87
889.30309	984.43484	50074.708	310915.87
870.58395	882.09361	53086.078	310915.87
1218.1982	1289.4868	52842.075	310915.87
950.08284	951.2791	53401.512	310915.87
827.08675	902.79728	52896.118	242903.04
418.769	674.80767	50416.47	310915.87
1001.4853	1070.0151	51321.447	310915.87
473.37636	506.55854	50331.61	310915.87
842.43739	747.31046	53943.36	310915.87
435.46179	445.44017	49703.524	310915.87
653.20945	612.11038	53358.179	310915.87
905.70951	1051.4591	53317.845	310915.87
393.93899	406.48594	53011.137	242903.04
1489.8877	1435.7489	51085.424	310915.87
380.82492	396.53683	53198.808	310915.87
1726.9112	1765.5511	53726.25	235145.67
421.36532	465.37066	53721.881	310915.87
1012.2589	1202.2972	51731.622	310915.87
1402.3242	1399.027	48999.307	287043.03
563.8572	537.13971	53535.855	310915.87
398.57519	429.13422	52540.195	310915.87
518.68397	488.46099	51378.018	310915.87
575.89829	620.8111	52498.877	310915.87
902.4592	930.38046	52741.605	310915.87
1229.3104	1273.6604	52670.64	310915.87
246.57489	276.90396	53111.422	310915.87
624.05604	1050.7886	52952.945	310915.87
267.24344	276.36269	53362.423	310915.87
1454.6224	1635.2071	52702.957	310915.87
616.10168	663.31726	52034.539	310915.87
509.3627	430.39435	53534.156	310915.87
620.16922	591.47698	53262.24	310915.87
542.87851	485.64014	50648.987	310915.87
928.78008	1116.6397	53443.539	310915.87
420.59469	891.18892	50570.494	340726.68
300.31544	668.95849	53119.189	310915.87
923.46656	1007.2092	49777.69	310915.87
613.29681	566.79231	49835.458	310915.87
836.37643	875.34297	51709.086	310915.87
472.08896	550.46177	53929.448	235265.47
632.90501	534.24746	52496.338	310915.87
388.73252	396.4639	53348.565	310915.87
1171.5353	1162.0815	52411.801	310915.87
467.92036	512.45165	49515.113	310915.87
753.81398	679.80981	52612.096	310915.87
751.12343	778.12588	52231.544	310915.87
763.05968	824.28271	49434.736	310915.87
1379.7086	1293.4159	51990.676	310915.87
963.46712	980.69024	52848.774	242903.04
1151.7452	1265.3009	50457.412	310915.87
1110.3659	1162.5874	51544.052	310915.87
820.61321	783.18548	51677.43	310915.87
874.48782	649.69969	54009.575	310915.87
558.51531	505.84882	53023.112	310915.87
1046.9408	1008.4829	51204.95	310915.87
1602.4715	1533.8013	52575.821	310915.87
415.2813	345.28103	51920.313	310915.87
552.37287	568.00216	52813.464	310915.87
411.97425	519.12725	54262.799	310915.87
903.07891	922.15502	49281.4	310915.87
483.74954	529.79076	53416.717	310915.87
552.25688	589.01143	53393.704	310915.87
713.20409	738.97773	53737.086	310915.87
1238.078	898.71919	50122.702	310915.87
472.89184	813.3797	53105.432	242903.04
478.3521	434.64527	52908.57	310915.87
1300.9466	1373.171	53976.226	310915.87
315.84823	370.4012	50788.766	310915.87
982.69093	1080.2305	49764.484	310915.87
1451.1564	1512.6901	53546.411	310915.87
554.43436	628.91966	50396.466	310915.87
332.61636	413.68443	53914.505	310915.87
620.81152	1027.5048	50642.395	310915.87
1159.1227	1147.7388	53331.786	310915.87
354.64412	384.1936	53808.248	310915.87
861.88412	874.65036	51528.99	310915.87
580.17689	399.01903	52257.884	310915.87
1439.5972	1525.6511	50759.87	310915.87
424.83151	449.25582	53616.256	251789.23
2195.0352	2364.8617	53550.1	235495.92
3116.7271	2338.6829	50162.154	310915.87
1072.9461	1235.7683	48854.861	310915.87
596.84688	370.66445	53764.725	310915.87
478.13237	443.51667	51684.391	310915.87
1322.9123	1420.3261	51336.581	310915.87
1278.0423	1170.5581	53119.975	310915.87
427.16411	439.51204	51230.431	242903.04
381.95857	452.80176	54060.555	310915.87
1221.1255	1401.2799	51781.195	310915.87
604.80994	626.47617	51268.017	310915.87
596.90166	654.4615	52427.226	310915.87
1045.0816	1083.5963	50327.909	310915.87
539.63161	430.54062	50836.074	310915.87
1164.5515	1286.683	51361.632	310915.87
1612.6111	1631.7357	53306.931	372712.04
305.92945	297.08409	53914.052	310915.87
1208.5301	1144.7649	51294.988	310915.87
880.85151	780.55429	53614.926	310915.87
632.68721	655.65324	51618.183	310915.87
630.32091	639.15175	53745.109	310915.87
953.25834	1378.9319	53268.772	310915.87
829.46593	659.06245	51879.138	310915.87
645.10989	530.65294	53593.779	310915.87
2014.4632	1838.7686	49984.589	310915.87
753.7511	740.98861	51989.71	310915.87
743.37244	828.2249	51948.088	310915.87
298.233	333.08172	50537.264	310915.87
1689.0608	1653.829	49231.502	310915.87
1157.5478	1565.0066	52547.652	310915.87
1458.068	1318.8853	49226.588	235896.34
649.93691	1029.2238	53923.523	310915.87
346.32882	348.60268	53004.301	310915.87
1035.1844	993.47866	53205.985	310915.87
857.09131	1086.5031	51930.445	310915.87
1161.7832	1429.8583	52994.311	242903.04
716.14051	835.36577	52308.393	310915.87
1064.2533	1065.1026	51148.421	310915.87
1063.9105	989.04085	51835.102	310915.87
1296.9201	1356.5068	51380.283	310915.87
1344.6251	1603.2917	53162.676	310915.87
760.66756	789.16305	52472.961	310915.87
857.62954	778.51087	53753.93	310915.87
1308.7997	1245.9837	50049.663	310915.87
296.94319	322.88668	51872.367	310915.87
912.99391	944.507	52265.06	310915.87
1353.8312	752.10077	50695.074	310915.87
1449.5889	1311.2826	52368.647	310915.87
803.49869	823.71998	53773.504	310915.87
656.50409	665.01963	49939.501	310915.87
1413.7648	1415.5413	50842.595	310915.87
667.61047	607.11747	52288.228	310915.87
214.1006	259.30548	52975.976	310915.87
1354.5702	1375.4677	52701.139	310915.87
1058.0186	1098.8077	52574.521	310915.87
603.74177	435.83828	51046.419	310915.87
811.97697	1004.9983	49773.768	310915.87
506.15066	527.96108	52762.872	310915.87
959.05334	943.49694	52955.854	310915.87
1284.2252	594.66833	52168.614	310915.87
1066.8194	1754.3426	53178.054	310915.87
583.36514	870.3481	53909.045	310915.87
1458.6482	1446.2734	53252.804	275899.23
342.84744	402.05458	53396.165	310915.87
918.10536	1014.3647	50615.716	310915.87
529.921	435.08646	53080.052	310915.87
